Date,Close,High,Low,Open,Volume,sentiment_score
2010-03-15,21.94175910949707,22.00168874418021,21.732004673688483,21.859355325994553,37512000,0.0
2010-03-16,22.001686096191406,22.091579822979455,21.87433545921248,22.039141577547255,36723500,0.0
2010-03-17,22.196449279785156,22.376239534055745,22.024151834013296,22.099064201820276,50385700,0.0
2010-03-18,22.181472778320312,22.26387511489632,22.09906901290942,22.19645411207557,43845200,0.0
2010-03-19,22.16649055480957,22.398717665264883,21.98670168586014,22.29384118225311,81332100,0.0
2010-03-22,22.17398452758789,22.24889692227998,22.016668355851,22.0990721328958,37718200,0.0
2010-03-23,22.383739471435547,22.39872223744845,22.031653043143603,22.166495079589303,42026600,0.0
2010-03-24,22.21143913269043,22.361263916153327,22.173983651242217,22.263877378251937,33987700,0.0
2010-03-25,22.481121063232425,22.90062841722038,22.32380491246513,22.34627905652757,73168700,0.0
2010-03-26,22.21892547607422,22.623451442387086,22.166487242404337,22.54104768728601,55595500,0.0
2010-03-29,22.16649055480957,22.33878804228174,22.13652502890054,22.256384274866825,33336000,0.0
2010-03-30,22.301334381103516,22.36875539105817,22.09907135123956,22.19645646071015,34954800,0.0
2010-03-31,21.94175910949707,22.26388000289695,21.851863943054763,22.20395036821381,63760000,0.0
2010-04-01,21.844371795654297,22.129038622063472,21.43984713290855,21.986705208858886,74768100,0.0
2010-04-05,21.926774978637695,22.046634240542527,21.74698608578045,21.821897052844633,34331200,0.0
2010-04-06,21.964223861694336,22.158995460967596,21.709522649478124,21.83687325558623,47366800,0.0
2010-04-07,21.98670959472656,22.14402437583211,21.82939338478558,21.844376153129566,58318800,0.0
2010-04-08,22.41370010375977,22.458646963137745,21.949244460737653,21.96422722347528,63713800,0.0
2010-04-09,22.728334426879883,22.78077267558598,22.39872074079642,22.436177653325856,54752500,0.0
2010-04-12,22.713356018066406,22.840706687420862,22.630952223532525,22.660917759303167,37068800,0.0
2010-04-13,22.810733795166016,22.848189271618335,22.571013887832688,22.585996649947553,41374600,0.0
2010-04-14,23.087919235229492,23.222761303670943,22.9680599363561,23.06544650971295,68941200,0.0
2010-04-15,23.12536239624023,23.185292010010212,23.005501739865583,23.08790549461231,52745400,0.0
2010-04-16,22.97554397583008,23.207771114549526,22.923105727941984,23.0654391356633,88703100,0.0
2010-04-19,23.252721786499023,23.410036546248904,23.04296734466395,23.050458727818977,64970300,0.0
2010-04-20,23.4924373626709,23.552366991500772,23.32013842955434,23.38755944059233,52199500,0.0
2010-04-21,23.469959259033203,23.59730987742987,23.395046878417254,23.469959259033203,55343100,0.0
2010-04-22,23.51490592956543,23.619783833130757,23.147836839173795,23.252714742739123,84847600,0.0
2010-04-23,23.19278335571289,23.657238961976528,22.960556266998463,23.312644019292847,126766600,0.0
2010-04-26,23.30515480041504,23.43250542774979,23.11787455014834,23.22275103307052,63649300,0.0
2010-04-27,23.11038398742676,23.410032112702353,23.03547159889912,23.1852963759544,68730900,0.0
2010-04-28,23.15532684326172,23.22274783838963,22.93808252583213,23.16281822370201,64557900,0.0
2010-04-29,23.22275161743164,23.544873884609608,22.97554173801238,23.17031337465103,52665200,0.0
2010-04-30,22.878162384033203,23.28268709346267,22.86317961694888,23.27519570992051,63214800,0.0
2010-05-03,23.117874145507812,23.267697485797807,22.908119754499943,22.97554075772266,43989500,0.0
2010-05-04,22.571020126342773,22.88565107354307,22.28635471165452,22.863178352994268,82085600,0.0
2010-05-05,22.36126708984375,22.541055998215295,22.241407817596055,22.301337453719903,66833800,0.0
2010-05-06,21.709522247314453,22.38373073764177,20.907963153238168,22.166486430560976,128613000,0.0
2010-05-07,21.132707595825195,21.687058520992935,20.46599020935581,21.672075754618625,173718100,0.0
2010-05-10,21.6795654296875,22.084090088075104,21.50726648762867,21.732003679030782,86653300,0.0
2010-05-11,21.63461685180664,22.211440444726392,21.402389709672953,21.484793488328663,63789400,0.0
2010-05-12,22.054121017456055,22.15899749251266,21.664577783196066,21.709524639815353,47146800,0.0
2010-05-13,21.904306411743164,22.27137567344877,21.859359534286583,21.91928918050718,45188800,0.0
2010-05-14,21.672075271606445,21.881828280831066,21.454829450526415,21.87433832664608,63334000,0.0
2010-05-17,21.6795654296875,21.89680980965757,21.31249625544935,21.814407458761742,46053300,0.0
2010-05-18,21.52153778076172,21.822538018092736,21.371036944455035,21.724713479191035,52690600,0.0
2010-05-19,21.250640869140625,21.58926709724158,20.91201607632229,21.461341792768177,61746700,0.0
2010-05-20,20.40031623840332,20.949641992008225,20.347641362753908,20.806666304329305,87991100,0.0
2010-05-21,20.19713020324707,20.40030585039264,19.896130041891777,20.0391042214843,117596300,0.0
2010-05-24,19.76820945739746,20.212185338365025,19.760684272178075,20.204660153145635,73711700,0.0
2010-05-25,19.617713928222656,19.813364490983844,19.098487489944233,19.301663239959623,98373600,0.0
2010-05-26,18.82005500793457,20.024057203712353,18.48142889699384,19.73810594663304,176684100,0.0
2010-05-27,19.565027236938477,19.835928073355507,19.361851609625703,19.361851609625703,136433600,0.0
2010-05-28,19.41453742980957,19.65533910681348,19.309187682877184,19.444638177666057,67496900,0.0
2010-06-01,19.482261657714844,19.798312317256013,19.20383693102535,19.211362117595687,76152400,0.0
2010-06-02,19.911176681518555,19.926227046674367,19.361851270867852,19.61017655481145,65718800,0.0
2010-06-03,20.212177276611328,20.26485211685502,19.87355125321365,19.97890093370104,67837000,0.0
2010-06-04,19.40700340270996,19.99395332231273,19.279078162617736,19.640278333955116,89832200,0.0
2010-06-07,19.0307559967041,19.43710589749836,18.99313007561436,19.429580713280412,80456200,0.0
2010-06-08,18.895309448242188,19.008184364226032,18.5491580792383,19.00065917845612,87355000,0.0
2010-06-09,18.65450859069824,19.20383421510045,18.624407848673933,18.978082955765277,87794000,0.0
2010-06-10,18.81253242492676,18.925407332419855,18.64698265628904,18.91035696201216,78930900,0.0
2010-06-11,19.309185028076172,19.354334708370654,18.639459268458538,18.842634982707413,68057700,0.0
2010-06-14,19.18878173828125,19.534931621879483,19.166206184240497,19.45968264564141,50972400,0.0
2010-06-15,20.00148582458496,20.05416068943713,19.36938457579409,19.3769097615276,81641500,0.0
2010-06-16,19.805830001831055,20.001480472704102,19.738104783633386,19.918704887066493,48698000,0.0
2010-06-17,19.843460083007812,20.06920990083439,19.59513470928564,19.98643429783289,47995500,0.0
2010-06-18,19.896135330200195,19.963860563916462,19.692959629051387,19.843460467372513,52075600,0.0
2010-06-21,19.527402877807617,20.234752833440258,19.48225178127475,20.15197869369371,54625300,0.0
2010-06-22,19.391965866088867,19.903667164989155,19.384440678130584,19.685441020047566,55985400,0.0
2010-06-23,19.045806884765625,19.399483402900728,18.978081655134744,19.399483402900728,61466200,0.0
2010-06-24,18.81253242492676,19.354332842063016,18.759857563782138,19.1586823326099,85243400,0.0
2010-06-25,18.458860397338867,18.89531116466338,18.293309165927205,18.85016004594244,156256700,0.0
2010-06-28,18.29331398010254,18.519065327269608,18.15033970570796,18.44381487821392,73784800,0.0
2010-06-29,17.540800094604492,18.210527044078415,17.390300737013607,18.157850761875576,119882100,0.0
2010-06-30,17.315052032470703,17.819227871992315,17.269902364309953,17.533276624649393,81050500,0.0
2010-07-01,17.427927017211914,17.54832708983,17.104351283820026,17.375252164851762,92239400,0.0
2010-07-02,17.51070785522461,17.668732459682168,17.345156629279536,17.578433095787137,62485100,0.0
2010-07-06,17.924577713012695,18.127753374210773,17.74397760370843,17.834278376001606,73592000,0.0
2010-07-07,18.285783767700195,18.300834140432872,17.76655882596572,17.9245834338112,79965300,0.0
2010-07-08,18.36855697631836,18.52658299874628,18.037455995983667,18.51153262798508,50758100,0.0
2010-07-09,18.263206481933594,18.368556202257817,18.172905696454052,18.308356157032215,53806100,0.0
2010-07-12,18.68461036682129,18.72976005054241,18.376084896708925,18.383610083209536,49854200,0.0
2010-07-13,18.91035270690918,19.03827795602494,18.73727779201197,18.917877890419753,61928700,0.0
2010-07-14,19.14363670349121,19.271562003484043,18.90283647651237,19.1887863872291,72808100,0.0
2010-07-15,19.196304321289062,19.256504355289948,18.797478198981917,19.188779137628696,56934700,0.0
2010-07-16,18.729761123657227,19.294137225995943,18.722235936725458,19.196312666448268,65064800,0.0
2010-07-19,18.985607147216797,19.03828200771899,18.744806964759743,18.782431455037795,38181800,0.0
2010-07-20,19.173736572265625,19.173736572265625,18.586786360742412,18.707186477736023,45530700,0.0
2010-07-21,18.902835845947266,19.301660670345917,18.797484673696424,19.264036174366524,73297300,0.0
2010-07-22,19.44463539123535,19.557510308956797,19.166209254592157,19.196309998135185,73016400,0.0
2010-07-23,19.42205810546875,19.580084124444113,19.000657780338315,19.44463366111732,108520100,0.0
2010-07-26,19.640283584594727,19.71553399922796,19.414532340695033,19.45968345064434,67249900,0.0
2010-07-27,19.68543815612793,19.74563821575317,19.53493728942351,19.67038778240096,60672100,0.0
2010-07-28,19.527402877807617,19.708002958093516,19.43710212002374,19.61770220030964,69704800,0.0
2010-07-29,19.587610244750977,19.873560120205543,19.26403444141923,19.66285922994054,69446200,0.0
2010-07-30,19.42205810546875,19.44463366111732,19.075908197217903,19.376908429453927,83534800,0.0
2010-08-02,19.8133602142334,19.850984707100395,19.37690949467721,19.557509643947107,55044600,0.0
2010-08-03,19.68543815612793,19.828413835968863,19.542462476286996,19.71553890358187,56877700,0.0
2010-08-04,19.361860275268555,19.745636153529095,19.14363562014932,19.67791091411356,78531900,0.0
2010-08-05,19.090959548950195,19.248984140765906,18.970558014584668,19.181258905621345,64922100,0.0
2010-08-06,19.226404190063477,19.23392937394671,18.827579491226647,18.947979562794224,55982100,0.0
2010-08-09,19.271560668945312,19.361860030167943,19.090960511217585,19.22640955305153,57096500,0.0
2010-08-10,18.86520767211914,19.068383370933788,18.72223202088487,19.06085818557595,87257700,0.0
2010-08-11,18.707185745239254,18.73728505566779,18.48143445825377,18.571735260104475,76746900,0.0
2010-08-12,18.42875862121582,18.571734285273575,18.330934073354708,18.376083754268876,70240500,0.0
2010-08-13,18.36102867126465,18.564204336172793,18.240628596196583,18.32340418603667,45263500,0.0
2010-08-16,18.436277389526367,18.519052971789986,18.28577659182561,18.33092769230502,40909700,0.0
2010-08-17,18.693500518798828,18.88262942623923,18.610284780723607,18.693500518798828,52912600,0.0
2010-08-18,18.77671241760254,18.875060229850497,18.46654121209187,18.670800720971183,46818900,0.0
2010-08-19,18.489234924316406,18.7161889443623,18.315235303146856,18.62540791351933,54064600,0.0
2010-08-20,18.330368041992188,18.45897571943778,18.307673503167965,18.39088921708784,49560100,0.0
2010-08-23,18.36819648742676,18.64054108071228,18.337935175429045,18.48923884954005,51643000,0.0
2010-08-24,18.18663215637207,18.421151542439333,18.156370845685345,18.224457351791763,66522500,0.0
2010-08-25,18.232025146484375,18.322806204950936,18.05802691530771,18.156373302469635,47404800,0.0
2010-08-26,18.02019500732422,18.30010631552244,17.997500470807125,18.224454493608988,49105300,0.0
2010-08-27,18.10342025756836,18.17150678346746,17.785683617685596,18.065593608213785,60939400,0.0
2010-08-30,17.88402557373047,18.020198591672784,17.85376570470927,17.95967741069162,45453100,0.0
2010-08-31,17.75541877746582,17.95211298628956,17.641941737781814,17.85376660334711,66074600,0.0
2010-09-01,18.080718994140625,18.11854563246186,17.80837441292128,17.906720786679074,65235900,0.0
2010-09-02,18.110986709594727,18.11855203993439,17.936986997660938,18.065594727556753,48837100,0.0
2010-09-03,18.37576484680176,18.49680722888292,18.307678326513727,18.337938200564512,64189100,0.0
2010-09-07,18.12611389160156,18.383329322505475,18.095854016580603,18.232027061522565,51928700,0.0
2010-09-08,18.10342025756836,18.307679835265663,17.95968187589924,18.2093319898829,65512400,0.0
2010-09-09,18.16393280029297,18.31523499681345,18.148802147759387,18.300105787218317,46028900,0.0
2010-09-10,18.04289436340332,18.179067379743827,17.99750383893607,18.14124074023882,58284300,0.0
2010-09-13,18.99610710144043,19.13228013976371,18.224460846234475,18.3076780236407,114680400,0.0
2010-09-14,18.935583114624023,19.177667839025617,18.829669965494244,18.94314844262892,87160400,0.0
2010-09-15,19.00366973876953,19.0793201333989,18.852366063633216,18.988539082668144,56201900,0.0
2010-09-16,19.162540435791016,19.192801752947357,18.950715544513685,18.95828087380277,44548300,0.0
2010-09-17,19.079315185546875,19.313835965483605,18.973403506180876,19.215488169267967,70341600,0.0
2010-09-20,19.238195419311523,19.30628195106439,18.996110614385454,19.124718347369836,49838700,0.0
2010-09-21,19.0263671875,19.230626747266346,18.973411325991467,19.230626747266346,52675700,0.0
2010-09-22,18.617847442626953,18.89019204912131,18.42871856228475,18.82967086512936,94299400,0.0
2010-09-23,18.48167610168457,18.602718480696048,18.428720241234423,18.54219729119031,46201800,0.0
2010-09-24,18.746450424194336,18.761579634183153,18.59514678079831,18.640537296641725,51948800,0.0
2010-09-27,18.708629608154297,18.905323828543505,18.602717890613544,18.799412111002752,43603300,0.0
2010-09-28,18.670806884765625,18.83723981197922,18.421156772475676,18.76158795672245,56041200,0.0
2010-09-29,18.53462600708008,18.65566834720144,18.4589741837696,18.63297236732674,44318900,0.0
2010-09-30,18.52706527709961,18.78428067440837,18.428718892452785,18.617847776183417,61262700,0.0
2010-10-01,18.443851470947266,18.77671877105594,18.383330274831064,18.73889356458549,62672300,0.0
2010-10-04,18.088285446166992,18.148806628304236,17.98993906629602,18.12611064390072,98143400,0.0
2010-10-05,18.421152114868164,18.49680395099711,18.088284901664064,18.2017619343881,78152900,0.0
2010-10-06,18.48167610168457,18.56489327835708,18.25472055883382,18.398458925012065,50489700,0.0
2010-10-07,18.557323455810547,18.723756325916344,18.368194604033615,18.625409957885335,50096100,0.0
2010-10-08,18.587583541870117,18.64810471743785,18.436281324420115,18.625410178436603,41327800,0.0
2010-10-11,18.602710723876953,18.71618772651605,18.534624233705824,18.71618772651605,27587800,0.0
2010-10-12,18.784284591674805,18.859936449531236,18.481678603188257,18.648111536121064,50141500,0.0
2010-10-13,19.17009925842285,19.32140290697149,18.82966677065768,18.928014575095855,75336500,0.0
2010-10-14,19.08688735961914,19.170104533513847,18.9128891259656,19.132279332437488,51949100,0.0
2010-10-15,19.32140350341797,19.32896738743422,19.08688269663413,19.185230504108276,68954800,0.0
2010-10-18,19.53322982788086,19.631577650165067,19.253319903093978,19.35923161053347,48330500,0.0
2010-10-19,18.9885311126709,19.192790555490102,18.8750541254174,19.117138749675046,66150900,0.0
2010-10-20,19.147417068481445,19.21550361507131,18.988549421731477,19.10959185057133,56283600,0.0
2010-10-21,19.230621337890625,19.321403819896936,18.95071000773155,19.21549068373314,50032400,0.0
2010-10-22,19.20036506652832,19.321408888603788,19.117149332708845,19.306278230476984,25837900,0.0
2010-10-25,19.05662727355957,19.177669647172724,19.041496616123197,19.09445247421159,50912400,0.0
2010-10-26,19.59375,19.646705850990852,18.958276902232328,19.003668868457673,69304200,0.0
2010-10-27,19.70722389221191,19.752615851210667,19.38192351035178,19.51053117497127,64805500,0.0
2010-10-28,19.8812313079834,19.9568817167544,19.60888521900283,19.828274001729024,80730300,0.0
2010-10-29,20.176273345947266,20.577227177844872,20.032534961993157,20.539400527888972,114193200,0.0
2010-11-01,20.388093948364254,20.59235204320461,20.19896506736993,20.335136649617212,61912100,0.0
2010-11-02,20.720956802368164,20.74365278432784,20.44104690622541,20.47130677256633,54402100,0.0
2010-11-03,20.448619842529297,20.79661637110283,20.395662531584502,20.77392038069792,110255300,0.0
2010-11-04,20.531831741333008,20.75122194532509,20.43348535388274,20.73609128789,93599300,0.0
2010-11-05,20.312442779541016,20.56965818163997,20.070358034727622,20.554527524354405,110953700,0.0
2010-11-08,20.282182693481445,21.840605857755925,20.108184452974943,20.183836301046156,71670800,0.0
2010-11-09,20.388093948364254,20.50913631676552,20.206528952823515,20.282180793809015,58538600,0.0
2010-11-10,20.380531311035156,20.486443036636228,20.282183471886412,20.43348717383569,52277300,0.0
2010-11-11,20.183839797973633,20.214099676681368,19.88123379620011,20.183839797973633,62073100,0.0
2010-11-12,19.87366485595703,20.062793753079717,19.745057148196047,20.024967107891793,64962200,0.0
2010-11-15,19.820707321166992,20.0476614013654,19.798011335971612,19.91905370446927,51794600,0.0
2010-11-16,19.64563751220703,19.820706291723695,19.5238514188592,19.820706291723695,65339200,0.0
2010-11-17,19.46295928955078,19.721755113064173,19.447735664213567,19.71414330039557,58299700,0.0
2010-11-18,19.668474197387695,19.8511533490031,19.493406858565212,19.56952208288466,59514000,0.0
2010-11-19,19.554296493530273,19.66085895040798,19.48579164216472,19.638023516017935,52423200,0.0
2010-11-22,19.58474349975586,19.592355311690337,19.364006760874823,19.523850456084745,53350500,0.0
2010-11-23,19.12043571472168,19.48579399831263,19.097600277570457,19.462958561161408,69742500,0.0
2010-11-24,19.31072425842285,19.379227657715987,19.15087912192664,19.181326367660997,56825900,0.0
2010-11-26,19.21938705444336,19.341173153297422,19.15849400501633,19.18893980382743,21356500,0.0
2010-11-29,19.265066146850582,19.348794676259224,18.97582437986568,19.17372725277348,56603600,0.0
2010-11-30,19.22699546813965,19.38683915020156,19.029092729535925,19.067150334273173,75282100,0.0
2010-12-01,19.820703506469727,19.980547187100345,19.45534382596272,19.462955637202924,74123500,0.0
2010-12-02,20.467693328857425,20.53619818436249,19.942491372391444,19.972937168279987,91759200,0.0
2010-12-03,20.56664276123047,20.59708855316526,20.383963654208245,20.406797635208218,52622000,0.0
2010-12-06,20.42963409423828,20.536196549069658,20.368741055505417,20.49813894428833,36264200,0.0
2010-12-07,20.452472686767575,20.650374004358863,20.43724906178216,20.612316393700105,57860500,0.0
2010-12-08,20.72648811340332,20.73409992495437,20.399187475731196,20.422022910384342,41666800,0.0
2010-12-09,20.612321853637695,20.810224675455668,20.559040603880007,20.764555240206956,47148300,0.0
2010-12-10,20.810224533081055,20.855893968017313,20.63515715598776,20.696050219837822,37625800,0.0
2010-12-13,20.741710662841797,20.893943982373457,20.68081762539004,20.756934285155868,47943900,0.0
2010-12-14,21.02334976196289,21.1223004405478,20.749330264643024,20.787387882912977,64070500,0.0
2010-12-15,21.198408126831055,21.304970574178434,20.95483598900593,20.95483598900593,69634200,0.0
2010-12-16,21.304977416992188,21.304977416992188,21.053793387708225,21.12991006817714,57680200,0.0
2010-12-17,21.23646354675293,21.38108503315246,21.122289300355114,21.251687166753783,87456500,0.0
2010-12-20,21.167964935302734,21.30497465200449,21.069014279798544,21.274528854851177,52811000,0.0
2010-12-21,21.365863800048828,21.419145024199857,21.129903470892355,21.198408316744956,38153000,0.0
2010-12-22,21.457210540771484,21.617054261365073,21.297365368372983,21.320200807802745,42252300,0.0
2010-12-23,21.540939331054688,21.55616295857749,21.282143470387176,21.289755284148576,24902500,0.0
2010-12-27,21.365863800048828,21.46481588930457,21.22124229749284,21.403922854302756,21652800,0.0
2010-12-28,21.320199966430664,21.44198606830678,21.282140902216344,21.28975271505921,23042200,0.0
2010-12-29,21.28975296020508,21.403928702357884,21.221248095635342,21.266918973218413,19502500,0.0
2010-12-30,21.198408126831055,21.312582384961026,21.145126903157365,21.251689350504744,20786100,0.0
2010-12-31,21.24407958984375,21.251691401360905,21.030953222777157,21.160351114959624,24752000,0.0
2011-01-03,21.29736328125,21.449596625586512,21.25169385867095,21.35064451622635,53443800,0.0
2011-01-04,21.38109016418457,21.4419832069968,21.198411035747885,21.266915890387224,54405600,0.0
2011-01-05,21.31258773803711,21.32019955073156,21.137520401479247,21.23647106289744,58998700,0.0
2011-01-06,21.936738967895508,21.959574402967295,21.20602246725386,21.34303217407533,88026300,0.0
2011-01-07,21.769285202026367,21.875847670582875,21.50287757883035,21.799730999411903,73762000,0.0
2011-01-10,21.480043411254883,21.617053137097972,21.343035137216628,21.510490662244383,57573600,0.0
2011-01-11,21.396320343017575,21.502882837635305,21.350649458062747,21.46482521864472,50298900,0.0
2011-01-12,21.731229782104492,21.761677036396915,21.36587144142537,21.4039305092909,52631100,0.0
2011-01-13,21.457210540771484,21.60944244822182,21.320200807802745,21.56377302116721,67077600,0.0
2011-01-14,21.540939331054688,21.601832389340867,21.244085853385197,21.373483783718957,62688400,0.0
2011-01-18,21.814950942993164,21.87584397929401,21.419145481135395,21.434369103161735,53322700,0.0
2011-01-19,21.67033576965332,21.830180944029316,21.518103860319677,21.6627239564159,50005900,0.0
2011-01-20,21.579002380371097,21.731234328265057,21.411545350340845,21.69317670424289,58613600,0.0
2011-01-21,21.32780647277832,21.63988346266471,21.32780647277832,21.61704802981772,58080300,0.0
2011-01-24,21.601831436157227,21.73884117420681,21.304977971586432,21.32781341186302,52047800,0.0
2011-01-25,21.655115127563477,21.655115127563477,21.403931080171436,21.41915325591866,42436600,0.0
2011-01-26,21.906295776367188,22.06613948545226,21.69316937911562,21.700781191710835,74628800,0.0
2011-01-27,21.974803924560547,22.42388932040675,21.68556080990127,21.88346361156156,146938600,0.0
2011-01-28,21.122295379638672,22.020468892935487,20.893946821121222,21.99763345636185,141249400,0.0
2011-01-31,21.10707092285156,21.23646882138961,20.87111056144853,21.137518170415653,65029000,0.0
2011-02-01,21.304977416992188,21.35825865777895,21.015735773376235,21.160355869281748,62810700,0.0
2011-02-02,21.266916275024418,21.396314174816297,21.221245403235734,21.259304463059635,45824000,0.0
2011-02-03,21.046180725097656,21.28975293132413,20.96245368658535,21.28975293132413,60340100,0.0
2011-02-04,21.13751792907715,21.1907991599013,20.939615177584123,21.084236698252997,40412200,0.0
2011-02-07,21.464826583862305,21.57138908525768,21.152749442514256,21.16035980535233,68980900,0.0
2011-02-08,21.525712966918945,21.57138238879608,21.350644188081215,21.388703249482784,34904200,0.0
2011-02-09,21.28975296020508,21.51049117977531,21.24408353442688,21.4572099410666,52905100,0.0
2011-02-10,20.9320068359375,21.26691935181787,20.772163116965785,21.25930753875185,76672400,0.0
2011-02-11,20.741710662841797,21.167961925004104,20.604700965624207,21.129904321023453,83939700,0.0
2011-02-14,20.72648811340332,20.75693535960752,20.51336319719234,20.711264490301215,56766200,0.0
2011-02-15,20.64226722717285,20.925563089824895,20.634611884742576,20.703521649701564,44116500,0.0
2011-02-16,20.688201904296875,20.72648444663015,20.366623583387092,20.71117084554269,70817900,0.0
2011-02-17,20.833677291870117,20.956184643467953,20.603979110943193,20.649918455051495,57207300,0.0
2011-02-18,20.718835830688477,20.833684963442753,20.665239666095548,20.77243199528141,68667800,0.0
2011-02-22,20.35897445678711,20.74946266939249,20.30537829316428,20.50445080118188,60889000,0.0
2011-02-23,20.35897445678711,20.565703768234535,20.236468522681804,20.313035096594103,60234100,0.0
2011-02-24,20.496788024902344,20.718829418119697,20.29005877369669,20.397251069706066,64494200,0.0
2011-02-25,20.328346252441406,20.634612533165846,20.29006369754378,20.60398532093906,53006300,0.0
2011-02-28,20.351318359375,20.565704481689625,20.29772219389284,20.435541739638957,51379900,0.0
2011-03-01,20.029735565185547,20.50444706872046,20.022078763149505,20.36662755284304,60055000,0.0
2011-03-02,19.968482971191406,20.19052585310391,19.937857222877845,19.99145337771585,48658200,0.0
2011-03-03,20.06036949157715,20.213501202425014,20.045055882376516,20.106308858792893,68271500,0.0
2011-03-04,19.86895179748535,20.090993267443626,19.754101200197752,20.07567965975381,70437200,0.0
2011-03-07,19.69285011291504,20.11396560233723,19.56268735587707,20.00677179864434,64980400,0.0
