Date,Close,High,Low,Open,Volume,RSI,SMA_20,EMA_20,MACD,MACD_SIGNAL,BB_LOWER,BB_MIDDLE,BB_UPPER,ret_1,ret_5,ret_10,log_ret,vol_10,vol_20,vol_ratio,scaled_ret_1,mom_5,mom_10,mom_diff,ma_5,ma_10,ma_20,ma_ratio_5_10,ma_ratio_10_20,trend_strength,volume_chg,volume_ma_10,volume_ratio,ret_lag_1,ret_lag_2,ret_lag_3,ret_lag_5,ret_lag_7,ret_lag_10,ret_lag_14,day_of_week,month,is_month_start,is_month_end,target,stock,pred,position
2025-09-16,1488.5126953125,1491.1719366717366,1480.8302554728905,1485.656397411633,8923112,53.03148031210948,1470.5426940917966,1472.2361964511292,2.9926252076986657,-3.3047706571320137,1411.5198348586912,1470.5426940917966,1529.565553324902,0.001922600202769,0.0046533792695249,0.0084073808706284,0.0019207543724828,0.0205605750856391,0.0196412601453174,1.0467519996949362,0.0935045197053908,0.0046533792695249,0.0084073808706284,-0.0037540016011035,1494.638818359375,1468.6664306640623,1470.5426940917969,1.0176843340005863,0.998724101357089,0.0161880542527178,0.4468157967018267,7599412.3,1.1741844826604322,-0.0112741823766373,0.0105319069024385,-0.014941992214951,0.049828968595041,-0.0125769769170061,-0.0004669412767409,-0.0016317309914584,1,9,0,0,1,xg_INFY.NS,1,2.5036043149021387
2025-09-17,1499.4453125,1503.680405062861,1491.1719434573272,1494.028241371192,4795698,55.01833455406432,1474.6005737304686,1474.827540836736,4.629336850600794,-1.7179491555854522,1419.6881720175352,1474.6005737304686,1529.512975443402,0.0073446583438139,-0.0066553159637495,0.0292746242067891,0.0073178176842452,0.0200111277666157,0.0196682217476827,1.0173827934485111,0.3670103663872417,-0.0066553159637495,0.0292746242067891,-0.0359299401705387,1492.62958984375,1472.93115234375,1474.6005737304688,1.0133736308507395,0.9988678823157544,0.0120237903730024,-0.4625531989288042,7616633.8,0.6296348394745419,0.001922600202769,-0.0112741823766373,0.0105319069024385,0.0188127357585832,-0.0080990229095104,-0.01307798262554,-0.0192860733515762,2,9,0,0,1,xg_INFY.NS,1,2.5036043149021387
2025-09-18,1517.370849609375,1531.5537508334592,1515.302537400178,1526.6291407021615,9331945,58.14471722720031,1476.7871032714845,1478.8792845293683,7.2888621880883875,0.0834131131493156,1418.6479373635416,1476.7871032714845,1534.926269179427,0.0119547788505123,0.0204677207959782,0.0530416831721081,0.0118838849365481,0.0195397202317402,0.0179086971515645,1.0910134362619996,0.6117880358930703,0.0204677207959782,0.0530416831721081,-0.0325739623761298,1498.7164306640625,1480.5741455078123,1476.7871032714845,1.0122535471872822,1.0025643792716898,0.0144521870828239,0.9458992205097152,7971055.9,1.1707288365646549,0.0073446583438139,0.001922600202769,-0.0112741823766373,-0.014941992214951,0.049828968595041,-0.0108849522669931,-0.0203320056763615,3,9,0,0,0,xg_INFY.NS,1,2.5036043149021387
2025-09-19,1516.976806640625,1527.9095369547413,1497.179898612735,1521.3104874589542,12988129,58.049205000797926,1478.9440795898436,1482.5076199685357,9.258038301853958,1.918338150890244,1418.1264362466247,1478.9440795898436,1539.7617229330624,-0.0002596879786187,0.0095700201327877,0.0661775108493876,-0.0002597217033804,0.0186521311833739,0.0179106239392527,1.0413422728521209,-0.0139219510153993,0.0095700201327877,0.0661775108493876,-0.0566074907165998,1501.5924072265625,1489.9900024414062,1478.9440795898438,1.0077869010974203,1.0074687900671848,0.0149299102910306,0.3917922791015162,8723220.1,1.4889145121992866,0.0119547788505123,0.0073446583438139,0.001922600202769,0.0105319069024385,0.0188127357585832,-0.0125769769170061,0.0202777345091127,4,9,0,0,0,xg_INFY.NS,1,2.5036043149021387
2025-09-22,1476.8905029296875,1491.8612688721596,1459.6543683506482,1460.3437656419162,15655204,49.195739271339995,1479.5350341796873,1481.9726564410264,7.497567572998832,3.034184035311962,1419.056218446896,1479.5350341796873,1540.0138499124787,-0.0264251263008492,-0.0059003342262851,0.0464790936196164,-0.0267805452639136,0.0210065442785888,0.0189212241334144,1.1101519636633903,-1.2578874498806625,-0.0059003342262851,0.0464790936196164,-0.0523794278459015,1499.8392333984375,1496.5495727539062,1479.5350341796875,1.002198163498505,1.0114999227332608,0.0137479381027048,0.2053471289051718,9907583.8,1.5801232990831142,-0.0002596879786187,0.0119547788505123,0.0073446583438139,-0.0112741823766373,-0.014941992214951,-0.0080990229095104,-0.0004669412767409,0,9,0,0,0,xg_INFY.NS,1,2.5036043149021387
2025-09-23,1474.920654296875,1490.186944875574,1470.4885054191882,1470.4885054191882,9832164,48.80184937529429,1477.8311218261715,1481.3010371892024,5.875700101643133,3.602487248578196,1418.948328950502,1477.8311218261715,1536.7139147018415,-0.0013337810954197,-0.009131289950316,-0.00452040203615,-0.0013346713731365,0.0138023982052392,0.0176093476807411,0.7837663659720735,-0.0966270099281389,-0.009131289950316,-0.00452040203615,-0.004610887914166,1497.1208251953126,1495.8798217773438,1477.831121826172,1.0008296143847266,1.0122129651247762,0.0130784685352015,-0.3719555490940903,9583536.2,1.0259432212505206,-0.0264251263008492,-0.0002596879786187,0.0119547788505123,0.001922600202769,0.0105319069024385,0.049828968595041,-0.01307798262554,1,9,0,0,0,xg_INFY.NS,1,2.5036043149021387
2025-09-24,1472.0643310546875,1474.1326431158675,1460.3437357350242,1464.7758845360097,4937004,48.19922514783259,1476.107507324219,1480.421350890677,4.310191822980414,3.74402816345864,1418.7646714782766,1476.107507324219,1533.4503431701607,-0.0019365945102648,-0.0182607402997984,-0.0247945252671207,-0.0019384721339354,0.012046721938009,0.0176100590204535,0.6840430166078008,-0.160743626075493,-0.0182607402997984,-0.0247945252671207,0.0065337849673223,1491.64462890625,1492.137109375,1476.107507324219,0.9996699495873028,1.0108593730275368,0.0105546484988869,-0.4978720859416096,9349129.5,0.5280709824373994,-0.0013337810954197,-0.0264251263008492,-0.0002596879786187,0.0073446583438139,-0.0112741823766373,0.0188127357585832,-0.0108849522669931,2,9,0,0,0,xg_INFY.NS,1,2.5036043149021387
2025-09-25,1462.4122314453125,1480.04223903444,1454.2373307659764,1466.5488557470633,9491867,46.126416789523745,1475.354046630859,1478.7061966577853,2.264566942676538,3.44813591930222,1417.69210492882,1475.354046630859,1533.0159883328986,-0.0065568463318852,-0.0362196348889994,-0.0164932474672614,-0.0065784368778061,0.0113517416502219,0.0171385197185011,0.6623138709055173,-0.5775562004229233,-0.0362196348889994,-0.0164932474672614,-0.019726387421738,1480.6529052734377,1489.68466796875,1475.354046630859,0.9939371311999688,1.009713343973683,0.0036233686566893,0.922596578815816,9497950.0,0.999359546007191,-0.0019365945102648,-0.0013337810954197,-0.0264251263008492,0.0119547788505123,0.001922600202769,-0.014941992214951,-0.0125769769170061,3,9,0,0,0,xg_INFY.NS,1,2.5036043149021387
2025-09-26,1427.053466796875,1456.404069373631,1419.4694954878144,1452.7599061754568,8597058,39.435753036612184,1474.3346557617188,1473.7868890519844,-2.184579837980209,2.321592767845734,1413.938919987191,1474.3346557617188,1534.7303915362463,-0.0241783841027452,-0.0592779925507807,-0.0502752640001351,-0.0244754798707003,0.0124795571941,0.0173939348122241,0.717424775017274,-1.9372840272047385,-0.0592779925507807,-0.0502752640001351,-0.0090027285506455,1462.6682373046874,1482.130322265625,1474.3346557617188,0.9868688436714612,1.005287582757036,-0.0081751796470649,-0.094271127060672,9071959.5,0.9476517173604062,-0.0065568463318852,-0.0019365945102648,-0.0013337810954197,-0.0002596879786187,0.0073446583438139,0.0105319069024385,-0.0080990229095104,4,9,0,0,0,xg_INFY.NS,1,2.5036043149021387
2025-09-29,1420.060546875,1442.9106885263222,1414.8404123331482,1437.9860786678707,10513117,38.25395838109678,1471.498077392578,1468.6700945589382,-6.203322866872668,0.6166096409020537,1406.4393516456798,1471.498077392578,1536.5568031394764,-0.0049002508207145,-0.0384794647551424,-0.0441527572785236,-0.0049122964168404,0.0122890313648733,0.0167033092408551,0.7356803078583483,-0.3987175195272612,-0.0384794647551424,-0.0441527572785236,0.0056732925233812,1451.30224609375,1475.5707397460938,1471.498077392578,0.983553147945642,1.0027676980460158,-0.0142218100089262,0.2228738017121672,9506529.8,1.1058837684387095,-0.0241783841027452,-0.0065568463318852,-0.0019365945102648,-0.0264251263008492,0.0119547788505123,-0.0112741823766373,0.049828968595041,0,9,0,0,0,xg_INFY.NS,1,2.5036043149021387
