Date,Close,High,Low,Open,Volume,RSI,SMA_20,EMA_20,MACD,MACD_SIGNAL,BB_LOWER,BB_MIDDLE,BB_UPPER,ret_1,ret_5,ret_10,log_ret,vol_10,vol_20,vol_ratio,scaled_ret_1,mom_5,mom_10,mom_diff,ma_5,ma_10,ma_20,ma_ratio_5_10,ma_ratio_10_20,trend_strength,volume_chg,volume_ma_10,volume_ratio,ret_lag_1,ret_lag_2,ret_lag_3,ret_lag_5,ret_lag_7,ret_lag_10,ret_lag_14,day_of_week,month,is_month_start,is_month_end,target,stock,pred,position
2022-10-25,149.6873016357422,149.83469868322362,146.75919654145045,147.47648086131204,74732300,58.20792073651195,141.12750396728512,143.50582641036254,-1.1033075333926945,-2.752177395865459,133.15396816242827,141.12750396728512,149.10103977214197,0.0193376736124641,0.0597564632793605,0.0961287182412966,0.0191530767882932,0.0199446136784205,0.024109063279316,0.8272319092389517,0.969520112253346,0.0597564632793605,0.0961287182412966,-0.036372254961936,144.69772644042968,141.70673522949218,141.12750396728515,1.021106909322931,1.0041043116750743,0.0238512047056103,-0.0164460220131373,82018630.0,0.911162500519688,0.0148025618589737,0.0270591893300675,-0.0032672196410991,0.009409444469949,-0.0322400013206172,-0.0102549975266311,0.0020533407283929,1,10,0,0,0,xg_AAPL,0.72626173,4.4453745
2022-10-26,146.74937438964844,149.34340346890698,145.4621728259598,148.33134005875115,88194300,53.29331387246306,141.10343093872066,143.8147357417231,-0.7392210780929815,-2.349586132310964,133.20492694362576,141.10343093872066,149.00193493381556,-0.0196270973822687,0.0381620364773138,0.079586524149172,-0.0198222668189478,0.0216126079946733,0.0243580320542139,0.8872523319716445,-0.9080898194834388,0.0381620364773138,0.079586524149172,-0.0414244876718581,145.77660522460937,142.78856353759767,141.1034309387207,1.0209263376070377,1.011942534548354,0.0318445942636898,0.1801362998328701,83794690.0,1.0525046396137865,0.0193376736124641,0.0148025618589737,0.0270591893300675,0.0007652788946796,0.0291226889685012,-0.0046051251039991,-0.0066253679036247,2,10,0,0,0,xg_AAPL,0.7490884,4.585094
2022-10-27,142.27859497070312,146.45458955551916,141.62026350591435,145.49165853167307,109180200,46.81556830041262,141.2174102783203,143.6684366206736,-0.802187357895491,-2.0401063774278696,133.32021996470883,141.2174102783203,149.11460059193178,-0.0304654070079679,0.0098333548670703,0.0126581591117806,-0.0309391236652007,0.022617052284876,0.0226722170613023,0.9975228580807736,-1.3469509498100851,0.0098333548670703,0.0126581591117806,-0.0028248042447103,146.05369567871094,142.9664108276367,141.2174102783203,1.0215944768648932,1.0123851623243152,0.0339916584176733,0.2379507519193417,83390310.0,1.3092672278109854,-0.0196270973822687,0.0193376736124641,0.0148025618589737,-0.0032672196410991,0.009409444469949,0.0336128454331763,-0.036718864539563,3,10,0,0,1,xg_AAPL,0.6016656,3.6827343
2022-10-28,153.02810668945312,154.75745443354808,145.24601935139384,145.6193922207591,164762400,59.54733062488184,142.0791389465332,144.55983377008116,0.0151327293150131,-1.6290585560792932,133.00100729206247,142.0791389465332,151.15727060100392,0.075552557438197,0.0575133923120187,0.1254516350434229,0.0728345364425724,0.0294193201919314,0.0269430441959328,1.0918672779037466,2.568039944681408,0.0575133923120187,0.1254516350434229,-0.0679382427314041,147.71819763183595,144.67218170166015,142.0791389465332,1.0210546070042492,1.0182506930598922,0.0368498232598953,0.5090868124440147,91006750.0,1.8104415331829584,-0.0304654070079679,-0.0196270973822687,0.0193376736124641,0.0270591893300675,0.0007652788946796,-0.0322400013206172,0.0023558178402542,4,10,0,0,0,xg_AAPL,0.6820249,4.1746054
2022-10-31,150.66990661621094,151.55424402730603,149.27463469355658,150.49304812984573,97943200,56.35983006969969,142.61415786743163,145.14174546971256,0.4671922478758574,-1.209808395288263,132.8260320877328,142.61415786743163,152.40228364713045,-0.0154102414534069,0.0260289978859713,0.0767502898162111,-0.0155302133507762,0.0299504035532833,0.026717282332909,1.1209703969776976,-0.5145081573887604,0.0260289978859713,0.0767502898162111,-0.0507212919302397,148.48265686035157,145.74615020751952,142.61415786743163,1.0187758417559276,1.0219613002448134,0.0389493769838743,-0.4055488388127388,92275980.0,1.061415982794211,0.075552557438197,-0.0304654070079679,-0.0196270973822687,0.0148025618589737,-0.0032672196410991,0.0291226889685012,-0.0102549975266311,0,10,0,1,0,xg_AAPL,0.718476,4.3977184
2022-11-01,148.0267333984375,152.74315424703352,146.5332118743015,152.3796018355527,80379300,52.93928214773663,142.83769683837892,145.41650622482922,0.6051943803974211,-0.8468078401511262,132.75911318310455,142.83769683837892,152.9162804936533,-0.0175428078316008,-0.0110935812133591,0.0479999688875887,-0.0176985064999959,0.0309858572824683,0.0266239908230016,1.1637884680771144,-0.5661370455120728,-0.0110935812133591,0.0479999688875887,-0.0590935501009478,148.15054321289062,146.42413482666015,142.83769683837892,1.0117904632885435,1.02510848373829,0.0358911275857944,-0.1793274060884268,90400250.0,0.8891490897425517,-0.0154102414534069,0.075552557438197,-0.0304654070079679,0.0193376736124641,0.0270591893300675,0.009409444469949,-0.0046051251039991,1,11,1,0,0,xg_AAPL,0.63139576,3.8647094
2022-11-02,142.50462341308594,149.52029556888522,142.47514699591338,146.35636351890798,93604600,46.57894982873515,142.77039184570313,145.13918405228225,0.2659087089786283,-0.6242645303251754,132.70231936536572,142.77039184570313,152.83846432604054,-0.0373048155463102,-0.0289251725550246,0.0081330204321317,-0.0380184443363225,0.0337920314460467,0.0280270008662459,1.2056525760544836,-1.103920363163344,-0.0289251725550246,0.0081330204321317,-0.0370581929871564,147.3015930175781,146.53909912109376,142.77039184570313,1.0052033477826574,1.0263969806811457,0.0317968713109057,0.1645361430119445,93584880.0,1.0002107177997022,-0.0175428078316008,-0.0154102414534069,0.075552557438197,-0.0196270973822687,0.0148025618589737,0.0007652788946796,0.0336128454331763,2,11,0,0,0,xg_AAPL,0.55599487,3.4031882
2022-11-03,136.46168518066406,140.3134243600425,136.33394407491397,139.58630459413143,97918500,40.80185549536318,142.44859313964844,144.3127555883186,-0.485001447670669,-0.5964119137942742,131.99366339219307,142.44859313964844,152.9035228871038,-0.042405208250015,-0.040883941756923,-0.031452613197513,-0.0433305636107403,0.0365365448683301,0.0295650274507942,1.2357610412537412,-1.160592710945142,-0.040883941756923,-0.031452613197513,-0.0094313285594099,146.13821105957032,146.09595336914063,142.44859313964844,1.00028924613896,1.025604747292355,0.0270377572652509,0.0460864102832552,96924530.0,1.010255092286741,-0.0373048155463102,-0.0175428078316008,-0.0154102414534069,-0.0304654070079679,0.0193376736124641,-0.0032672196410991,-0.0322400013206172,3,11,0,0,0,xg_AAPL,0.5490813,3.360871
2022-11-04,136.19595336914062,140.41823769444375,132.25908536615194,139.84739003185524,140814800,40.56360359532007,142.3758598327637,143.53972680553974,-1.0889922682135025,-0.6949279846781198,131.76136585365,142.3758598327637,152.99035381187738,-0.0019472997946026,-0.1099938676917093,-0.0588065958441601,-0.0019491982478196,0.0350410426118606,0.028408958013361,1.233407053800678,-0.0555703848708728,-0.1099938676917093,-0.0588065958441601,-0.0511872718475492,142.77178039550782,145.24498901367187,142.37585983276367,0.9829721587301627,1.020151795285228,0.0029069921165063,0.4380816699602221,102351150.0,1.3758008581241992,-0.042405208250015,-0.0373048155463102,-0.0175428078316008,0.075552557438197,-0.0196270973822687,0.0270591893300675,0.0291226889685012,4,11,0,0,1,xg_AAPL,0.76347625,4.6731606
2022-11-07,136.7274169921875,136.95378268582516,133.52871190234,134.94598671425354,83374600,41.301840282642246,142.31348571777346,142.8909353947443,-1.5073983227180747,-0.8574220522861108,131.5761511098448,142.31348571777346,153.05082032570212,0.0039021983392297,-0.0925366580304453,-0.0689162966207233,0.0038946045119603,0.0345047106999611,0.0284182471984197,1.2141317628526014,0.1130884789813695,-0.0925366580304453,-0.0689162966207233,-0.023620361409722,139.98328247070313,144.23296966552735,142.31348571777343,0.9705359516296508,1.0134877164878142,-0.0170426919364932,-0.4079130886810193,103090420.0,0.8087521614520456,-0.0019472997946026,-0.042405208250015,-0.0373048155463102,-0.0154102414534069,-0.0304654070079679,0.0148025618589737,0.009409444469949,0,11,0,0,1,xg_AAPL,0.71442354,4.372914
2022-11-08,137.2982635498047,139.1977950411925,135.31999290082103,138.1939045722533,89908500,42.13322673949479,142.35040054321288,142.35829998094053,-1.7724933884861969,-1.040436319526128,131.69156278751387,142.35040054321288,153.0092382989119,0.0041750701518028,-0.0724765696190526,-0.0827661261212772,0.0041663787295496,0.0335588966231002,0.0283292358294933,1.184561146087023,0.1244065260001136,-0.0724765696190526,-0.0827661261212772,0.0102895565022245,137.83758850097655,142.9940658569336,142.35040054321288,0.9639392213582058,1.0045216965408208,-0.0328686752880841,0.0783679921702773,104608040.0,0.8594798258336467,0.0039021983392297,-0.0019472997946026,-0.042405208250015,-0.0175428078316008,0.075552557438197,0.0193376736124641,0.0007652788946796,1,11,0,0,0,xg_AAPL,0.6883992,4.2136216
2022-11-09,132.74134826660156,136.36327480735815,132.46576869499577,136.31406095143706,74917800,37.559835146123106,142.19091339111327,141.44239981767015,-2.3235042074661862,-1.2970498971141398,131.0433950219422,142.19091339111327,153.33843176028435,-0.0331898974202985,-0.0685119886825218,-0.0954554401428166,-0.0337531807041964,0.03434115081052,0.0293121295882648,1.1715279566828694,-0.9664478385008866,-0.0685119886825218,-0.0954554401428166,0.0269434514602947,135.8849334716797,141.5932632446289,142.19091339111327,0.9596850186079332,0.9957968471245384,-0.0475057696925638,-0.1667328450591434,103280390.0,0.7253826210377331,0.0041750701518028,0.0039021983392297,-0.0019472997946026,-0.0373048155463102,-0.0154102414534069,-0.0196270973822687,-0.0032672196410991,2,11,0,0,1,xg_AAPL,0.43272743,2.6486807
2022-11-10,144.5519256591797,144.5519256591797,137.29825219484707,139.0107949405163,118854000,52.07855773863544,142.39350357055667,141.73854513590916,-1.786574838228148,-1.3949548853369416,131.22810791649647,142.39350357055667,153.55889922461688,0.0889743666672528,0.0592858022221021,0.0159780231801183,0.0852363052598814,0.0452599892362564,0.0348265524550913,1.299545504801616,1.9658069381298384,0.0592858022221021,0.0159780231801183,0.0433077790419837,137.50298156738282,141.82059631347656,142.39350357055665,0.969555798957789,0.9959765913281556,-0.0338322853941396,0.5864587587996444,104247770.0,1.1401107189151276,-0.0331898974202985,0.0041750701518028,0.0039021983392297,-0.042405208250015,-0.0175428078316008,-0.0304654070079679,0.0270591893300675,3,11,0,0,1,xg_AAPL,0.5038815,3.0842075
2022-11-11,147.33729553222656,147.64240042758996,142.09141663457416,143.51854343102002,93979700,54.750776011007616,142.96184844970708,142.27175945936796,-1.123349105069451,-1.3406337292834436,132.01808540369117,142.96184844970708,153.90561149572298,0.0192689918196879,0.0818037679349314,-0.037188012583696,0.01908569567553,0.0380959773366235,0.0340584697518304,1.118513518096566,0.5057879434745672,0.0818037679349314,-0.037188012583696,0.1189917805186275,139.73125,141.25151519775392,142.96184844970702,0.989237176000374,0.9880364358008789,-0.0219265491336537,-0.2092845003113063,97169500.0,0.9671728268643868,0.0889743666672528,-0.0331898974202985,0.0041750701518028,-0.0019472997946026,-0.0373048155463102,0.075552557438197,0.0148025618589737,4,11,0,0,0,xg_AAPL,0.48566884,2.9727297
2022-11-14,145.93971252441406,147.90814675324938,145.10312196997452,146.61882473623606,73374100,53.149305077006986,143.2623229980469,142.62108832270567,-0.7024142081459104,-1.212989825055937,132.3390549851695,143.2623229980469,154.1855910109243,-0.0094856024251294,0.0673770903808776,-0.0313944184212293,-0.0095308772854973,0.0379297940421605,0.0336851285617345,1.1259766456287483,-0.2500765582335565,0.0673770903808776,-0.0313944184212293,0.098771508802107,141.5737091064453,140.77849578857422,143.26232299804687,1.0056486845765518,0.9826623835388562,-0.0115706264072507,-0.2192558605741452,94712590.0,0.7747027084783472,0.0192689918196879,0.0889743666672528,-0.0331898974202985,0.0039021983392297,-0.042405208250015,-0.0154102414534069,0.0193376736124641,0,11,0,0,1,xg_AAPL,0.56955343,3.4861789
2022-11-15,147.6719207763672,151.16589433590542,146.2152837355369,149.81752177217496,89868300,54.909735009363835,143.5835746765137,143.10211998495916,-0.2264353348090537,-1.0156789270065605,132.53270671626095,143.5835746765137,154.6344426367665,0.011869341264211,0.0755556331038336,-0.0023969496179806,0.0117994531072183,0.0377785546279266,0.0337156619987447,1.1204713749342416,0.3141736683003991,0.0755556331038336,-0.0023969496179806,0.0779525827218142,143.6484405517578,140.74301452636718,143.58357467651368,1.0206434829832802,0.9802166775931987,0.0004392566637116,0.2247959429826056,95661490.0,0.9394407300157992,-0.0094856024251294,0.0192689918196879,0.0889743666672528,0.0041750701518028,-0.0019472997946026,-0.0175428078316008,-0.0196270973822687,1,11,0,0,0,xg_AAPL,0.5031462,3.0797067
2022-11-16,146.44161987304688,147.50457588314197,144.96529458424104,146.77626501882386,64218300,53.37567616121606,143.83790664672853,143.42016759334845,0.0509193837490897,-0.8023592648554305,132.76887837304574,143.83790664672853,154.90693492041132,-0.0083313123906844,0.1032102791281679,0.0276271489700972,-0.0083662117472327,0.0356159090907302,0.033805127646495,1.0535341244392071,-0.2339145255266615,0.1032102791281679,0.0276271489700972,0.0755831301580707,146.38849487304688,141.13671417236327,143.83790664672853,1.0372105920949093,0.9812205799059668,0.0174170992408408,-0.2854176611775231,92722860.0,0.6925832529324409,0.011869341264211,-0.0094856024251294,0.0192689918196879,-0.0331898974202985,0.0039021983392297,-0.0373048155463102,-0.0304654070079679,2,11,0,0,1,xg_AAPL,0.18231957,1.1159595
2022-11-17,148.3411865234375,149.0891860323431,143.8433076526517,144.11888720950952,80389400,55.44540317017189,144.21030883789064,143.88883606288076,0.419172193662007,-0.558052973151943,133.05758611160616,144.21030883789064,155.36303156417512,0.0129714943882579,0.026213838708673,0.0870537493879395,0.0128880850761996,0.0318263103557496,0.033859388252138,0.9399275081773498,0.4075586106167661,0.026213838708673,0.0870537493879395,-0.0608399106792665,147.14634704589844,142.3246643066406,144.21030883789064,1.0338780545364186,0.9869243430206524,0.0197924681392777,0.2518145139313872,90969950.0,0.8836918125161014,-0.0083313123906844,0.011869341264211,-0.0094856024251294,0.0889743666672528,0.0041750701518028,-0.042405208250015,0.075552557438197,3,11,0,0,1,xg_AAPL,0.31123412,1.9050324
2022-11-18,148.9021759033203,150.28992540848853,147.60301733738748,149.90608139833125,74829600,56.06568515114677,144.42013778686524,144.3662970000655,0.7476637508931105,-0.2969096283429323,133.0719818271407,144.42013778686524,155.7682937465898,0.003781750658939,0.0106210743548735,0.0932936861915507,0.0037746178173456,0.0316620783781185,0.033389653019691,0.9482317808952968,0.1194372389752382,0.0106210743548735,0.0932936861915507,-0.0826726118366771,147.45932312011718,143.59528656005858,144.42013778686524,1.0269092158428366,0.9942885303985516,0.0204106173386292,-0.0691608595163043,84371430.0,0.886906859347994,0.0129714943882579,-0.0083313123906844,0.011869341264211,0.0192689918196879,-0.0331898974202985,-0.0019472997946026,-0.0154102414534069,4,11,0,0,0,xg_AAPL,0.65297365,3.9967854
