run_id,stock,model,position,returns,strategy_ret,equity,date
20260417_0715,xg_TCS.NS_rf,xgboost,0.0,0.0094521256918915,0.0,1.0,
20260417_0715,xg_TCS.NS_rf,xgboost,8.877136460039626,0.0208416569900393,0.1805756649238978,1.1805756649238979,
20260417_0715,xg_TCS.NS_rf,xgboost,8.489067606602612,-0.0055219439761478,-0.04707019016010923,1.1250057438775325,
20260417_0715,xg_TCS.NS_rf,xgboost,8.661380029401343,-0.0107815916960002,-0.09346961921229485,1.019851885385655,
20260417_0715,xg_TCS.NS_rf,xgboost,9.647106512524395,0.0033213252891375,0.031548315585488824,1.0520264945162574,
20260417_0715,xg_TCS.NS_rf,xgboost,8.538368954625792,0.0050660403740676,0.042701353073870324,1.096949449301662,
20260417_0715,xg_TCS.NS_rf,xgboost,9.391216823831916,-0.005457951307387,-0.051683228076191266,1.0402555607253519,
20260417_0715,xg_TCS.NS_rf,xgboost,9.515284102167008,-0.0032340534883018,-0.03083497138196342,1.0081793102804573,
20260417_0715,xg_TCS.NS_rf,xgboost,10.55185256109382,0.0344081664767683,0.36255161533096675,1.373696347765897,
20260417_0715,xg_TCS.NS_rf,xgboost,8.617875531458356,0.0058957080224844,0.04984148939277331,1.4421634197119622,
20260417_0715,xg_TCS.NS_rf,xgboost,8.522476937969932,-0.0008691569584488,-0.0074550694306002,1.4314119912877377,
20260417_0715,xg_TCS.NS_rf,xgboost,8.473832051761882,0.006826267496226,0.05782032186031618,1.5141766933387106,
20260417_0715,xg_TCS.NS_rf,xgboost,7.238878766601684,-0.0018925311894626,-0.014317280485112343,1.4924978009161602,
20260417_0715,xg_TCS.NS_rf,xgboost,7.659663564189272,-0.0016572907823404,-0.01290468221955329,1.473237591081955,
20260417_0715,xg_TCS.NS_rf,xgboost,9.51811208807998,-0.0179305319174593,-0.1715940368512186,1.2204388055872377,
20260417_0715,xg_TCS.NS_rf,xgboost,8.348805412434674,0.0095782689163554,0.07938245003280012,1.317320228089857,
20260417_0715,xg_TCS.NS_rf,xgboost,9.41789312935678,-0.0020061789821239,-0.019428523110465713,1.2917266415945292,
20260417_0715,xg_TCS.NS_rf,xgboost,8.032284068524696,0.0217182481522997,0.17375433409956675,1.5161697440434565,
20260417_0715,xg_TCS.NS_rf,xgboost,9.68538595920069,0.0028103781500388,0.02639304612909221,1.5561860820375293,
20260417_0715,xg_TCS.NS_rf,xgboost,7.578956461519452,0.0016522339158897,0.011468994163933207,1.5740339711304119,
20260417_0715,xg_TCS.NS_rf,xgboost,7.660852864553986,0.0006186056854948,0.004698098936234954,1.5814289384557771,
20260417_0715,xg_TCS.NS_rf,xgboost,7.75058198789693,-0.0019280318132441,-0.014988233205493452,1.557726112728286,
20260417_0715,xg_TCS.NS_rf,xgboost,7.365074087037124,0.0250234743701194,0.18410698870057413,1.844514376562942,
20260417_0715,xg_TCS.NS_rf,xgboost,8.718062017880976,-0.0105016726326828,-0.09223072726863396,1.6743934741550908,
20260417_0715,xg_TCS.NS_rf,xgboost,8.969218775272127,-0.0038526163087195,-0.03468053690878212,1.6163246094748311,
20260417_0715,xg_TCS.NS_rf,xgboost,10.25198462851634,-0.0118364132981952,-0.12198811011648569,1.4191522250302298,
20260417_0715,xg_TCS.NS_rf,xgboost,9.122192608546875,-0.0014029105763,-0.013362516499560828,1.400188780007875,
20260417_0715,xg_TCS.NS_rf,xgboost,9.18036821435066,-0.0088890698564937,-0.08163402216859923,1.285885738100488,
20260417_0715,xg_TCS.NS_rf,xgboost,7.71929065967207,-0.0172510094684334,-0.1338960950369317,1.11371065910515,
20260417_0715,xg_TCS.NS_rf,xgboost,7.140668229977056,-0.0019130924056118,-0.013950069376610065,1.098174318145163,
20260417_0715,xg_TCS.NS_rf,xgboost,7.859375394602635,0.0138903506590688,0.10881012660997504,1.2176668047423613,
20260417_0715,xg_TCS.NS_rf,xgboost,8.202946090149814,0.0099786962315322,0.08168292188946615,1.3171293872415275,
20260417_0715,xg_TCS.NS_rf,xgboost,8.834925034787712,-0.0179029921872718,-0.1584875833452554,1.1083807337046008,
20260417_0715,xg_TCS.NS_rf,xgboost,8.179824146837086,-0.0196212280462667,-0.16082574540742473,0.9301245760113301,
20260417_0715,xg_TCS.NS_rf,xgboost,8.304771568385917,-0.011789211907523,-0.09796918557404813,0.8390010288170934,
20260417_0715,xg_TCS.NS_rf,xgboost,8.823304880416705,0.0130851945999386,0.11519539471882517,0.9356500835011788,
20260417_0715,xg_TCS.NS_rf,xgboost,7.912989329795795,0.00758352718294,0.05955321190551013,0.9913710511933329,
20260417_0715,xg_TCS.NS_rf,xgboost,7.785426538262512,-0.0027076448000626,-0.021143951078362498,0.9704095501863962,
20260417_0715,xg_TCS.NS_rf,xgboost,8.404972533757407,-0.0096173843702949,-0.08114362447666387,0.8916670020575029,
20260417_0715,xg_TCS.NS_rf,xgboost,8.350840101531114,0.0076043600057522,0.0634757282664017,0.9482662143842221,
20260417_0715,xg_TCS.NS_rf,xgboost,9.339798117338823,0.0020290901636825,0.018456813482768685,0.9657681870351229,
20260417_0715,xg_TCS.NS_rf,xgboost,8.579516731025222,-0.0007364098400214,-0.00669818123651201,0.9592992966859041,
20260417_0715,xg_TCS.NS_rf,xgboost,8.378540713246396,0.003576899717939,0.02986871190506205,0.987952331009344,
20260417_0715,xg_TCS.NS_rf,xgboost,8.472425424791034,-0.0036864972320954,-0.031280515233399156,0.957048673069334,
20260417_0715,xg_TCS.NS_rf,xgboost,7.849277702810632,0.0014584965405828,0.011136570514632812,0.9677069131029066,
20260417_0715,xg_TCS.NS_rf,xgboost,9.91808168565659,0.015300110116573,0.1507133399442888,1.1135532540638233,
20260417_0715,xg_TCS.NS_rf,xgboost,8.575768430613794,0.000996431769062,0.007874011480861155,1.122321385170872,
20260417_0715,xg_TCS.NS_rf,xgboost,6.747279225764422,-0.001070959964281,-0.008140310521043284,1.1131853405911738,
20260417_0715,xg_TCS.NS_rf,xgboost,7.843415972719432,-0.0300655203623471,-0.2363644510116321,0.8500678986881444,
20260417_0715,xg_TCS.NS_rf,xgboost,8.426000596768066,0.0337530923123992,0.284112283655019,1.0915826306462564,
20260417_0715,xg_TCS.NS_rf,xgboost,9.170524487096769,-0.0101056623733644,-0.09304648619843503,0.9900147024693781,
20260417_0715,xg_TCS.NS_rf,xgboost,7.809801957310025,0.0128712012438225,0.09984117140204281,1.0888589300691658,
20260417_0715,xg_TCS.NS_rf,xgboost,10.223032899428787,0.0016974131638709,0.01614609514711634,1.1064397499558498,
20260417_0715,xg_TCS.NS_rf,xgboost,7.991982892501359,0.0120562823013194,0.09523807689584785,1.2118149439427677,
20260417_0715,xg_TCS.NS_rf,xgboost,10.542089660578911,0.0104561818374617,0.10895495305379922,1.3438481842699443,
20260417_0715,xg_TCS.NS_rf,xgboost,9.661499167065925,0.0133019769236422,0.12807674372134278,1.515963883767078,
20260417_0715,xg_TCS.NS_rf,xgboost,7.451539837113881,0.0034336702413044,0.024481150925616146,1.553076424403363,
20260417_0715,xg_TCS.NS_rf,xgboost,8.66397773515684,-0.0049852694067402,-0.04379848209277712,1.485054034440418,
20260417_0715,xg_TCS.NS_rf,xgboost,8.476701229264636,-0.0029645783686279,-0.02522348335454557,1.4475957987221093,
20260417_0715,xg_TCS.NS_rf,xgboost,10.78724664258857,0.0154023805616538,0.16499400529490946,1.6864404276013538,
20260417_0715,xg_TCS.NS_rf,xgboost,9.313422668081264,0.006266646009245,0.057627011008089715,1.7836249486872244,
20260417_0715,xg_TCS.NS_rf,xgboost,9.019985104907498,-0.0019061477552665,-0.017340143141843574,1.7526966367656245,
20260417_0715,xg_TCS.NS_rf,xgboost,10.337412770665097,-0.0054521919063809,-0.057020272074017594,1.652757397674033,
20260417_0715,xg_TCS.NS_rf,xgboost,8.208762399710793,0.0066254883430769,0.05332273440489466,1.7408869414259305,
20260417_0715,xg_TCS.NS_rf,xgboost,8.092281775235797,-0.021827909188253,-0.17669583202783926,1.4332794748442754,
20260417_0715,xg_TCS.NS_rf,xgboost,7.869330631185103,0.0147823471137402,0.11621570137094112,1.599849054273877,
20260417_0715,xg_TCS.NS_rf,xgboost,9.257280242674437,0.0152711870400104,0.1406756832619295,1.8249089130998066,
20260417_0715,xg_TCS.NS_rf,xgboost,8.282553940439254,0.0063288561024885,0.051931728899021555,1.919679588040314,
20260417_0715,xg_TCS.NS_rf,xgboost,8.668642243367337,-0.0064181157187994,-0.05582939319426843,1.8125050415126,
20260417_0715,xg_TCS.NS_rf,xgboost,9.369041888476374,0.0036416096892306,0.03376819389732841,1.873710063194283,
20260417_0715,xg_TCS.NS_rf,xgboost,7.582449100372174,0.0136930055343691,0.10293322110141609,2.066577075409008,
20260417_0715,xg_TCS.NS_rf,xgboost,9.043409462926515,0.0058948260054993,0.05257884509916051,2.1752353113424143,
20260417_0715,xg_TCS.NS_rf,xgboost,9.586978503376542,-0.000932054976549,-0.009207375544365404,2.1552071029335202,
20260417_0715,xg_TCS.NS_rf,xgboost,9.795555202873755,-0.0155897899696656,-0.15281493659881554,1.8258592661414175,
20260417_0715,xg_TCS.NS_rf,xgboost,8.498133858459887,0.0050826759078494,0.0425445495518664,1.9035396261645054,
20260417_0715,xg_TCS.NS_rf,xgboost,9.6647581891359,0.0058710944032753,0.056159395547906894,2.0104412609713926,
20260417_0715,xg_TCS.NS_rf,xgboost,7.721729203851597,0.0106232205971661,0.08105811823145312,2.1734038464006034,
20260417_0715,xg_TCS.NS_rf,xgboost,8.117378355358651,-0.0159920185396454,-0.13001108972796535,1.8908372439111094,
20260417_0715,xg_TCS.NS_rf,xgboost,8.120613946497608,-0.0039558049572516,-0.0321251827010512,1.830093751992513,
20260417_0715,xg_TCS.NS_rf,xgboost,7.1922267352524605,-0.0104091280608215,-0.07532900273532957,1.6922346147427592,
20260417_0715,xg_TCS.NS_rf,xgboost,7.748005333757928,-0.0143292127336966,-0.111300705988486,1.5038877074237365,
20260417_0715,xg_TCS.NS_rf,xgboost,7.772761450310454,0.0036014275535312,0.027980659195896936,1.5459674768340588,
20260417_0715,xg_TCS.NS_rf,xgboost,7.275266234341628,-0.0039108291755695,-0.028701071057283305,1.5015965544291956,
20260417_0715,xg_TCS.NS_rf,xgboost,7.987316796092211,-0.0201736461196224,-0.16148932777055575,1.259104736271842,
20260417_0715,xg_TCS.NS_rf,xgboost,9.133781671130102,-0.0057025060925555,-0.05265867806521011,1.1928019453141219,
