run_id,stock,model,position,returns,strategy_ret,equity,date
20260420_0616,xg_TCS.NS_rf,XGBoost,0.0,0.0094521256918915,0.0,1.0,
20260420_0616,xg_TCS.NS_rf,XGBoost,8.877136460039628,0.0208416569900393,0.18057566492389782,1.1805756649238979,
20260420_0616,xg_TCS.NS_rf,XGBoost,8.48906760660261,-0.0055219439761478,-0.047070190160109215,1.1250057438775327,
20260420_0616,xg_TCS.NS_rf,XGBoost,8.661380029401347,-0.0107815916960002,-0.09346961921229491,1.019851885385655,
20260420_0616,xg_TCS.NS_rf,XGBoost,9.647106512524395,0.0033213252891375,0.031548315585488824,1.0520264945162574,
20260420_0616,xg_TCS.NS_rf,XGBoost,8.538368954625792,0.0050660403740676,0.042701353073870324,1.096949449301662,
20260420_0616,xg_TCS.NS_rf,XGBoost,9.391216823831916,-0.005457951307387,-0.051683228076191266,1.0402555607253519,
20260420_0616,xg_TCS.NS_rf,XGBoost,9.515284102167008,-0.0032340534883018,-0.03083497138196342,1.0081793102804573,
20260420_0616,xg_TCS.NS_rf,XGBoost,10.55185256109382,0.0344081664767683,0.36255161533096675,1.373696347765897,
20260420_0616,xg_TCS.NS_rf,XGBoost,8.617875531458358,0.0058957080224844,0.049841489392773324,1.4421634197119622,
20260420_0616,xg_TCS.NS_rf,XGBoost,8.522476937969934,-0.0008691569584488,-0.007455069430600201,1.4314119912877377,
20260420_0616,xg_TCS.NS_rf,XGBoost,8.473832051761882,0.006826267496226,0.05782032186031618,1.5141766933387106,
20260420_0616,xg_TCS.NS_rf,XGBoost,7.238878766601684,-0.0018925311894626,-0.014317280485112343,1.4924978009161602,
20260420_0616,xg_TCS.NS_rf,XGBoost,7.659663564189273,-0.0016572907823404,-0.012904682219553293,1.473237591081955,
20260420_0616,xg_TCS.NS_rf,XGBoost,9.51811208807998,-0.0179305319174593,-0.1715940368512186,1.2204388055872377,
20260420_0616,xg_TCS.NS_rf,XGBoost,8.348805412434677,0.0095782689163554,0.07938245003280014,1.317320228089857,
20260420_0616,xg_TCS.NS_rf,XGBoost,9.41789312935678,-0.0020061789821239,-0.01942852311046571,1.2917266415945292,
20260420_0616,xg_TCS.NS_rf,XGBoost,8.032284068524696,0.0217182481522997,0.17375433409956675,1.5161697440434565,
20260420_0616,xg_TCS.NS_rf,XGBoost,9.68538595920069,0.0028103781500388,0.02639304612909221,1.5561860820375293,
20260420_0616,xg_TCS.NS_rf,XGBoost,7.578956461519452,0.0016522339158897,0.011468994163933207,1.5740339711304119,
20260420_0616,xg_TCS.NS_rf,XGBoost,7.660852864553986,0.0006186056854948,0.004698098936234954,1.5814289384557771,
20260420_0616,xg_TCS.NS_rf,XGBoost,7.750581987896928,-0.0019280318132441,-0.014988233205493449,1.557726112728286,
20260420_0616,xg_TCS.NS_rf,XGBoost,7.365074087037124,0.0250234743701194,0.18410698870057413,1.844514376562942,
20260420_0616,xg_TCS.NS_rf,XGBoost,8.718062017880976,-0.0105016726326828,-0.09223072726863396,1.6743934741550908,
20260420_0616,xg_TCS.NS_rf,XGBoost,8.969218775272125,-0.0038526163087195,-0.03468053690878211,1.6163246094748311,
20260420_0616,xg_TCS.NS_rf,XGBoost,10.251984628516343,-0.0118364132981952,-0.12198811011648573,1.4191522250302298,
20260420_0616,xg_TCS.NS_rf,XGBoost,9.122192608546875,-0.0014029105763,-0.01336251649956083,1.4001887800078747,
20260420_0616,xg_TCS.NS_rf,XGBoost,9.180368214350658,-0.0088890698564937,-0.08163402216859922,1.285885738100488,
20260420_0616,xg_TCS.NS_rf,XGBoost,7.719290659672071,-0.0172510094684334,-0.1338960950369317,1.11371065910515,
20260420_0616,xg_TCS.NS_rf,XGBoost,7.140668229977056,-0.0019130924056118,-0.013950069376610067,1.098174318145163,
20260420_0616,xg_TCS.NS_rf,XGBoost,7.859375394602635,0.0138903506590688,0.10881012660997504,1.2176668047423613,
20260420_0616,xg_TCS.NS_rf,XGBoost,8.202946090149812,0.0099786962315322,0.08168292188946613,1.3171293872415275,
20260420_0616,xg_TCS.NS_rf,XGBoost,8.834925034787712,-0.0179029921872718,-0.1584875833452554,1.1083807337046008,
20260420_0616,xg_TCS.NS_rf,XGBoost,8.179824146837086,-0.0196212280462667,-0.16082574540742473,0.9301245760113301,
20260420_0616,xg_TCS.NS_rf,XGBoost,8.304771568385917,-0.011789211907523,-0.09796918557404813,0.8390010288170934,
20260420_0616,xg_TCS.NS_rf,XGBoost,8.823304880416705,0.0130851945999386,0.11519539471882517,0.9356500835011788,
20260420_0616,xg_TCS.NS_rf,XGBoost,7.912989329795795,0.00758352718294,0.05955321190551013,0.9913710511933329,
