run_id,stock,model,position,returns,strategy_ret,equity,date
20260417_0715,xg_INFY.NS_rf,xgboost,0.0,0.0161241620020948,0.0,1.0,
20260417_0715,xg_INFY.NS_rf,xgboost,6.450489986614702,0.0229895962183175,0.14506891520926493,1.145068915209265,
20260417_0715,xg_INFY.NS_rf,xgboost,7.028114971888742,-0.0125237368589482,-0.08830707501500575,1.0439512286165291,
20260417_0715,xg_INFY.NS_rf,xgboost,8.494788706255262,-0.0145175997040645,-0.12405727887520511,0.9144414799159354,
20260417_0715,xg_INFY.NS_rf,xgboost,6.682323400841141,-0.0109422139838751,-0.07402564521416681,0.8467493593545607,
20260417_0715,xg_INFY.NS_rf,xgboost,6.863537442220291,-0.0043264761562485,-0.029785538111974482,0.8215284740402155,
20260417_0715,xg_INFY.NS_rf,xgboost,6.852941591367403,0.0024877196709447,0.017042899675253322,0.8355297014036469,
20260417_0715,xg_INFY.NS_rf,xgboost,7.419893409394056,-0.0061211181305866,-0.0457015199842753,0.7973447240574926,
20260417_0715,xg_INFY.NS_rf,xgboost,6.83471535762707,0.0453745953452182,0.3098298546261931,1.0443859239991875,
20260417_0715,xg_INFY.NS_rf,xgboost,7.692537133295029,0.0096808914568435,0.07404170612733325,1.1217140396674588,
20260417_0715,xg_INFY.NS_rf,xgboost,7.638040240189707,0.0054879169944579,0.04188968239193774,1.168702284523706,
20260417_0715,xg_INFY.NS_rf,xgboost,6.9359680683812845,0.0055207569472475,0.037940757813498587,1.2130437348569023,
20260417_0715,xg_INFY.NS_rf,xgboost,8.169772987318716,-0.0096082796808838,-0.07911436625095647,1.1170745485390052,
20260417_0715,xg_INFY.NS_rf,xgboost,8.202053661117676,0.0037797115234414,0.030985256401911722,1.1516873898455362,
20260417_0715,xg_INFY.NS_rf,xgboost,7.586652079399466,-0.0158151291600763,-0.1202915833191231,1.0131490902323483,
20260417_0715,xg_INFY.NS_rf,xgboost,7.963702859285402,0.0107448139781376,0.08537998041024118,1.0996517397090397,
20260417_0715,xg_INFY.NS_rf,xgboost,6.769428576271807,-0.001198708300486,-0.008711707365430936,1.0900718955488076,
20260417_0715,xg_INFY.NS_rf,xgboost,7.64478766635533,0.0294664445224832,0.22482703211178137,1.3351495246135097,
20260417_0715,xg_INFY.NS_rf,xgboost,7.85634646773794,0.0035895055411812,0.028094619778693375,1.3726600428552294,
20260417_0715,xg_INFY.NS_rf,xgboost,6.963702530210391,-0.0074894121198829,-0.05260036009778069,1.3004576303092092,
20260417_0715,xg_INFY.NS_rf,xgboost,6.961180673994182,0.0034804270865282,0.024226620843877878,1.3319633242422384,
20260417_0715,xg_INFY.NS_rf,xgboost,7.386887282125498,0.0036216333561533,0.026539744075024636,1.3673132899849463,
20260417_0715,xg_INFY.NS_rf,xgboost,6.996784215117757,0.0135477880792653,0.09459589824926011,1.4966555188392232,
20260417_0715,xg_INFY.NS_rf,xgboost,8.41332018683853,-0.0115865339434553,-0.0981894879078227,1.3496996798699832,
20260417_0715,xg_INFY.NS_rf,xgboost,7.631286008389557,0.0011295561949331,0.008228949296858227,1.360806290101619,
20260417_0715,xg_INFY.NS_rf,xgboost,7.513217584404909,-0.0163743713482025,-0.12308324895888327,1.193313830712227,
20260417_0715,xg_INFY.NS_rf,xgboost,7.108667932635003,-0.0045880092016004,-0.03281690871193604,1.1541529596650533,
20260417_0715,xg_INFY.NS_rf,xgboost,8.067876510817614,0.0091248804642898,0.0731388044727709,1.2385663273136656,
20260417_0715,xg_INFY.NS_rf,xgboost,6.316223895802857,-0.0313859380784107,-0.19911643839055382,0.9919474115084995,
20260417_0715,xg_INFY.NS_rf,xgboost,9.41132698074514,-0.0140827378660852,-0.13408480238432,0.8589423388607447,
20260417_0715,xg_INFY.NS_rf,xgboost,8.486478231901488,0.0161258145772629,0.13638895000719947,0.9760925825746898,
20260417_0715,xg_INFY.NS_rf,xgboost,7.941638131077049,0.0046115167530045,0.03635057723734894,1.0115741113883745,
20260417_0715,xg_INFY.NS_rf,xgboost,8.841300461314525,-0.0246295318417805,-0.21820692239981343,0.7908416377629912,
20260417_0715,xg_INFY.NS_rf,xgboost,9.241106831808011,-0.0118792705303628,-0.10997751124027799,0.703866842656632,
20260417_0715,xg_INFY.NS_rf,xgboost,10.3211749027647,-0.0097558220192921,-0.1012315794168352,0.6326132904753601,
20260417_0715,xg_INFY.NS_rf,xgboost,9.475238996546556,-3.29363284258255e-05,-0.0007350475366125182,0.6321482896345678,
20260417_0715,xg_INFY.NS_rf,xgboost,9.540639934080607,0.0014925151715199,0.014206849378856901,0.6411291251705081,
20260417_0715,xg_INFY.NS_rf,xgboost,10.039132168189813,0.008280716418858,0.08288196045916031,0.6942671639721063,
20260417_0715,xg_INFY.NS_rf,xgboost,9.62529392011892,-0.0163923631379081,-0.15798823237172382,0.5845811219424234,
20260417_0715,xg_INFY.NS_rf,xgboost,10.037028869558355,0.0035402248940754,0.03532747199184424,0.6052328951548052,
20260417_0715,xg_INFY.NS_rf,xgboost,10.238363658454498,0.008286724311159,0.08474182964055361,0.6565214380488726,
20260417_0715,xg_INFY.NS_rf,xgboost,8.91158260955147,-0.0031025642129572,-0.02831214780965764,0.637933906054624,
20260417_0715,xg_INFY.NS_rf,xgboost,8.937873875645735,0.00490026370713,0.04378479333868501,0.6658657102949658,
20260417_0715,xg_INFY.NS_rf,xgboost,8.829717070459372,-0.0061614602546783,-0.05445802919228312,0.6296039760055822,
20260417_0715,xg_INFY.NS_rf,xgboost,8.234071137135354,0.0104760561660002,0.0859627687408091,0.683726476993244,
20260417_0715,xg_INFY.NS_rf,xgboost,7.547500149065627,-0.0009513557889864,-0.007523643453224165,0.6785823627608177,
20260417_0715,xg_INFY.NS_rf,xgboost,6.8619026878765155,-0.0182260254800166,-0.12540801196122633,0.5934826976950319,
20260417_0715,xg_INFY.NS_rf,xgboost,8.1967638231106,-0.0131121304102107,-0.10814446675794047,0.5293008278227387,
20260417_0715,xg_INFY.NS_rf,xgboost,9.149924739567757,-0.0180992437655954,-0.16608329875651742,0.4413928003033828,
20260417_0715,xg_INFY.NS_rf,xgboost,9.024179270561849,0.0248186669234649,0.22390522683920802,0.540222955380505,
