Date,Close,High,Low,Open,Volume,RSI,SMA_20,EMA_20,MACD,MACD_SIGNAL,BB_LOWER,BB_MIDDLE,BB_UPPER,returns,log_returns,volatility_7,volatility_14,momentum_5,momentum_10,close_lag_1,close_lag_3,close_lag_5,returns_lag_1,returns_lag_3,target,stock,prob_up,signal
2022-11-08,222.38998413085935,225.09127262477088,219.44577390313017,222.2247991310753,28192500,46.45039790046557,225.6237564086914,224.82008642382624,-4.813040395702359,-4.496782545732376,208.34368613244453,225.6237564086914,242.90382668493828,0.0043884343254401,0.0043788332264727,0.0270040659469207,0.0324398110429728,0.6801910400390341,-21.173065185546903,221.41830444335935,208.18392944335935,221.7097930908203,0.0292697984951002,-0.0265787038321938,0,MSFT,0.5150767474542569,BUY
2022-11-09,218.1533966064453,222.15675627667915,217.97850010051377,220.93242142810288,27852900,43.69704398037794,225.56351089477545,224.18516358407567,-4.764775799048493,-4.5503811963956,208.18335424857105,225.56351089477545,242.9436675409798,-0.0190502622722483,-0.0192340564808972,0.0272638785914553,0.0327629056912283,4.285125732421875,-6.617202758789091,222.38998413085935,215.12173461914065,213.86827087402344,0.0043884343254401,0.0333253637508503,1,MSFT,0.4969806951466196,SELL
2022-11-10,236.10047912597656,236.44057547213717,228.34642180511017,228.764240055821,46268000,55.681536669988816,225.9881370544434,225.3199555404472,-3.2409861186414446,-4.288502180844769,207.9935556451503,225.9881370544434,243.9827184637365,0.0822681782576517,0.0790590039257557,0.0416520374807263,0.0394230417749857,27.916549682617216,15.770477294921877,218.1533966064453,221.41830444335935,208.18392944335935,-0.0190502622722483,0.0292697984951002,1,MSFT,0.4436604266423702,SELL
2022-11-11,240.1135406494141,240.9686298310699,235.0801950029828,236.1101955294159,34620200,57.84241741219319,226.88937683105473,226.72886840796784,-1.690069226211932,-3.7688155899182014,207.9370784452541,226.88937683105473,245.84167521685535,0.0169972612435753,0.0168544240869614,0.0365932644917188,0.0392733770224441,24.99180603027344,10.921768188476593,236.10047912597656,222.38998413085935,215.12173461914065,0.0822681782576517,0.0043884343254401,0,MSFT,0.49962318925737714,SELL
2022-11-14,234.7109375,237.00411882377543,232.43719406272425,235.13848204241353,31123300,54.023495981728,227.08468399047857,227.48906546435185,-0.8866802400598885,-3.192388519946539,207.8836199491446,227.08468399047857,246.28574803181257,-0.0225002019244817,-0.0227571936949972,0.0358033992914945,0.0395377771589298,13.292633056640652,9.153244018554688,240.1135406494141,218.1533966064453,221.41830444335935,0.0169972612435753,-0.0190502622722483,1,MSFT,0.5107344132349981,BUY
2022-11-15,235.11903381347656,240.0066167663425,233.23395922853584,238.70456013664037,31390100,54.269107231873186,227.2532684326173,228.21572911664944,-0.2145851149049065,-2.5968278389382125,207.82200744530277,227.2532684326173,246.68452941993175,0.0017387187739239,0.0017372089522869,0.0355119391890773,0.0330850461128064,12.729049682617216,13.40924072265625,234.7109375,236.10047912597656,222.38998413085935,-0.0225002019244817,0.0822681782576517,1,MSFT,0.4719451901224674,SELL
2022-11-16,235.5478057861328,237.5648731414416,234.27131111867024,236.58069414702467,24093300,54.5438670361352,227.54143295288097,228.9140221327907,0.3486345862677922,-2.0077353538970115,207.783916569023,227.54143295288097,247.29894933673887,0.0018236378641993,0.0018219770555054,0.0349660306507698,0.0324029845546504,17.3944091796875,21.679534912109375,235.11903381347656,240.1135406494141,218.1533966064453,0.0017387187739239,0.0169972612435753,0,MSFT,0.49599939118713016,SELL
2022-11-17,235.49908447265625,237.02893923380267,231.5526741520921,231.6988319904281,23123500,54.5037944345591,227.8431930541993,229.5411709270636,0.7820439386896396,-1.4497794953796814,207.78005782479755,227.8431930541993,247.90632828360103,-0.0002068425698722,-0.0002068639647472,0.0351181874468707,0.0308098193687054,-0.6013946533203125,27.315155029296903,235.5478057861328,234.7109375,236.10047912597656,0.0018236378641993,-0.0225002019244817,0,MSFT,0.5050293956672186,BUY
2022-11-18,235.0508575439453,237.50641331153855,232.9168638897255,237.2822848010197,27613500,54.109934088396464,227.8324935913087,230.06590298581423,1.0769414946934717,-0.9444352973650508,207.78580166924587,227.8324935913087,247.8791855133715,-0.001903306459618,-0.0019051200489332,0.0334146618382141,0.0303977832982896,-5.062683105468778,19.92912292480466,235.49908447265625,235.11903381347656,240.1135406494141,-0.0002068425698722,0.0017387187739239,1,MSFT,0.4984311438518883,SELL
2022-11-21,235.85964965820312,238.4126392167858,235.02164329544348,235.25549585436693,26394700,54.745413909096726,227.61299591064463,230.6176883831846,1.3602327799399063,-0.4835016819040594,208.04842611881296,227.61299591064463,247.1775657024763,0.0034409239034858,0.0034350174700117,0.0116688114733817,0.0298264912930966,1.148712158203125,14.441345214843778,235.0508575439453,235.5478057861328,234.7109375,-0.001903306459618,0.0018236378641993,1,MSFT,0.4952423296600623,SELL
2022-11-22,238.763427734375,239.0362656262226,234.55391821119068,237.36025293713024,19665700,57.04529318121276,227.37301483154303,231.393473083298,1.7983238296716024,-0.027136579588927,208.5276889235102,227.37301483154303,246.21834073957584,0.0123114660790002,0.0122362963182753,0.0106119366338175,0.0275158190543743,3.6443939208984375,16.373443603515653,235.85964965820312,235.49908447265625,235.11903381347656,0.0034409239034858,-0.0002068425698722,1,MSFT,0.4919708136793224,SELL
2022-11-23,241.24819946289065,241.93029414801865,238.02285434078252,238.84136796293612,19508500,58.966984527725,228.19689483642583,232.332018452783,2.3192792477797752,0.4421465858848133,208.4132355357187,228.19689483642583,247.98055413713297,0.0104068355530562,0.0103530572262888,0.0053668038842149,0.0256266018236166,5.700393676757841,23.09480285644534,238.763427734375,235.0508575439453,235.5478057861328,0.0123114660790002,-0.001903306459618,0,MSFT,0.49027955305245624,SELL
2022-11-25,241.1605224609375,242.33956874564888,240.4199497182592,240.9851181755742,9200800,58.86690897789359,229.23842086791996,233.1728283583215,2.694010492605827,0.892519367229016,209.01030240327248,229.23842086791996,249.46653933256744,-0.000363430699787,-0.0003634967567291,0.00556592264271,0.0249289773836143,5.66143798828125,5.0600433349609375,241.24819946289065,235.85964965820312,235.49908447265625,0.0104068355530562,0.0034409239034858,0,MSFT,0.49740273038081967,SELL
2022-11-28,235.5770263671875,240.3419649067529,234.6415865199682,239.78655028531924,24778200,52.729590336747385,229.55768356323247,233.40179959726112,2.511495278166336,1.2163145494164802,209.13207085362737,229.55768356323247,249.9832962728376,-0.0231526123628066,-0.0234248442202771,0.0116298086236776,0.02549551088746,0.5261688232421875,-4.536514282226591,241.1605224609375,238.763427734375,235.0508575439453,-0.000363430699787,0.0123114660790002,0,MSFT,0.504443526669633,BUY
2022-11-29,234.18362426757812,236.58070207820637,232.11784747654085,235.22625156300845,17956300,51.29239646245985,229.9889801025391,233.47625908967223,2.228723415281479,1.41879632258948,209.55471614364896,229.9889801025391,250.42324406142924,-0.0059148471355501,-0.005932409129115,0.0118509644677181,0.0256542936769131,-1.676025390625,-0.527313232421875,235.5770263671875,241.24819946289065,235.85964965820312,-0.0231526123628066,0.0104068355530562,1,MSFT,0.4971346164282441,SELL
2022-11-30,248.6148681640625,248.80001134833023,233.72565090628407,234.41749940509243,47594200,62.6475305861169,231.33423385620117,234.91803138247133,3.132990290344452,1.7616351161404744,209.6883248123334,231.33423385620117,252.98014290006893,0.0616236252283604,0.0597994581480323,0.0263119900109501,0.0289314189818728,9.8514404296875,13.495834350585938,234.18362426757812,241.1605224609375,238.763427734375,-0.0059148471355501,-0.000363430699787,0,MSFT,0.46648603607822614,SELL
2022-12-01,248.1763916015625,249.56981269736585,244.50280391577544,247.3773556878608,26041500,62.17325972249895,233.04963989257817,236.1807323557181,3.7707797083812977,2.1634640345886393,211.7975856051244,233.04963989257817,254.3016941800319,-0.0017636779559404,-0.0017652350670038,0.0265458624490546,0.0200987571296691,6.928192138671847,12.628585815429688,248.6148681640625,235.5770263671875,241.24819946289065,0.0616236252283604,-0.0231526123628066,1,MSFT,0.5106286194824337,BUY
2022-12-02,248.4979248046875,249.51132049555537,243.304236576186,243.43091661325036,21528500,62.39806001196983,235.06533966064455,237.353798303239,4.2531497961707885,2.5814011869050693,216.2341133886594,235.06533966064455,253.8965659326297,0.0012955833592793,0.0012947448153495,0.026546008127906,0.0197376811861104,7.33740234375,12.99884033203125,248.1763916015625,234.18362426757812,241.1605224609375,-0.0017636779559404,-0.0059148471355501,0,MSFT,0.49509677065608515,SELL
2022-12-05,243.8011932373047,247.32862273354516,241.7159238084992,245.5649005511503,23435300,57.0633613239056,236.49931259155275,237.96783591600715,4.207938089819521,2.90670856748796,219.81737257981905,236.49931259155275,253.18125260328645,-0.0189004860747803,-0.0190813832514837,0.0280093897365401,0.0194057680038154,8.224166870117188,8.750335693359375,248.4979248046875,248.6148681640625,235.5770263671875,0.0012955833592793,0.0616236252283604,0,MSFT,0.48576769018107546,SELL
2022-12-06,238.85107421875,245.41870470321075,237.5453481615944,244.40530914788548,22463700,52.015831036216746,237.37095108032227,238.05195384960172,3.729680813108956,3.071303016612159,222.25899878720543,237.37095108032227,252.4829033734391,-0.020303916288615,-0.0205128740761075,0.0292561445201302,0.020376154408019,4.667449951171875,2.991424560546875,243.8011932373047,248.1763916015625,234.18362426757812,-0.0189004860747803,-0.0017636779559404,0,MSFT,0.5080646000670246,BUY
2022-12-07,238.12030029296875,239.86452986599545,236.01555299377063,238.5685424627585,20481500,51.294483864872774,238.15746688842776,238.05846303468428,3.2541789775827112,3.1078782088062695,224.79197521697512,238.15746688842776,251.5229585598804,-0.0030595379492075,-0.0030642279039447,0.0276647408269259,0.0204085246595983,-10.49456787109375,-0.64312744140625,238.85107421875,248.4979248046875,248.6148681640625,-0.020303916288615,0.0012955833592793,1,MSFT,0.5022598177418975,BUY
2022-12-08,241.0727996826172,242.37854081110692,236.84379768747013,238.57827343420877,22611800,54.06610293713985,239.3034370422363,238.3455427154398,3.08007716057449,3.1023179991599137,229.78233436638587,239.3034370422363,248.8245397180868,0.012399192282287,0.012322951863827,0.0276735888473362,0.0206297386150469,-7.1035919189453125,-0.1753997802734659,238.12030029296875,243.8011932373047,248.1763916015625,-0.0030595379492075,-0.0189004860747803,0,MSFT,0.503428403730902,BUY
2022-12-09,239.1434326171875,241.9595208718469,237.91566220853431,238.44184527837177,20609700,51.984310590209695,239.45558471679684,238.42153222989197,2.7546623852138055,3.032786876370692,230.05348175511705,239.45558471679684,248.85768767847665,-0.008003254900469,-0.0080354528523134,0.0114852688757504,0.0207793334320931,-9.3544921875,-2.01708984375,241.0727996826172,238.85107421875,248.4979248046875,0.012399192282287,-0.020303916288615,1,MSFT,0.5087126813576612,BUY
2022-12-12,246.0520782470703,246.08130981077647,240.84865174771184,241.12148958800088,30665100,58.19205591524772,239.75251159667965,239.14825089819468,3.0194326555034934,3.0301160321972525,229.89868172483617,239.75251159667965,249.6063414685231,0.028889129650246,0.0284797053231598,0.017437781260379,0.0220434294366956,2.250885009765625,10.475051879882812,239.1434326171875,238.12030029296875,243.8011932373047,-0.008003254900469,-0.0030595379492075,1,MSFT,0.4814717092454825,SELL
2022-12-13,250.3493499755859,257.1703267708484,246.59780679077176,254.9973477435735,42196900,61.52419429293948,240.53443222045897,240.2150222388986,3.535266564637624,3.131146138685327,229.91307496801815,240.53443222045897,251.1557894728997,0.017464886942351,0.0173141285915923,0.0188235084375807,0.0222485063826219,11.498275756835907,16.165725708007784,246.0520782470703,241.0727996826172,238.85107421875,0.028889129650246,0.012399192282287,1,MSFT,0.48378173472906505,SELL
2022-12-14,250.6416931152344,255.874352557754,247.80611173983112,250.55399840099744,35410900,61.74755572334394,241.3105651855468,241.20803851283537,3.922442822938166,3.289405475535895,230.10299840659016,241.3105651855468,252.51813196450345,0.001167740757773,0.0011670594788544,0.0166527862860597,0.0221684481243507,12.521392822265652,2.0268249511719034,250.3493499755859,239.1434326171875,238.12030029296875,0.017464886942351,-0.008003254900469,0,MSFT,0.49864263090325744,SELL
2022-12-15,242.64163208007812,247.69890163014767,241.0143436570325,247.23118166191023,35560400,52.72690591713963,241.6652565002441,241.34457123352513,3.542904335065032,3.3401052474417225,230.78125953845205,241.6652565002441,252.54925346203615,-0.0319183170833361,-0.0324388120872489,0.0197733215821018,0.0240556615757142,1.5688323974609375,-5.534759521484375,250.6416931152344,246.0520782470703,241.0727996826172,0.001167740757773,0.028889129650246,0,MSFT,0.4983829725256729,SELL
2022-12-16,238.43211364746097,243.4503976711588,237.28228413602537,242.19339565744824,86102000,48.695721590480304,241.8119079589843,241.06719432056664,2.869368102533258,3.2459578184600297,231.2021507408572,241.8119079589843,252.4216651771114,-0.0173487063886378,-0.0175009586852068,0.0211246799612514,0.023659696661666,-0.7113189697265341,-10.065811157226534,242.64163208007812,250.3493499755859,239.1434326171875,-0.0319183170833361,0.017464886942351,0,MSFT,0.5005539245061663,BUY
2022-12-19,234.3005523681641,238.93882615281237,232.60506192023936,238.59777136210013,29696400,45.054826558462054,241.77439270019528,240.42275222986163,1.979386187499955,2.992643492268015,231.05919428333448,241.77439270019528,252.48959111705608,-0.017328040321807,-0.01747992798016,0.02129281195193,0.0241128871114033,-11.751525878906222,-9.500640869140597,238.43211364746097,250.6416931152344,246.0520782470703,-0.0173487063886378,0.001167740757773,1,MSFT,0.5072639315559258,BUY
2022-12-20,235.6160125732422,236.69762512272143,232.3224506918724,233.27738320943791,25150800,46.42824053288885,241.7622108459473,239.96496750065975,1.364486798206599,2.667012153455732,231.01818426694356,241.7622108459473,252.50623742495097,0.0056144135887954,0.0055987115133699,0.0214733536695824,0.0166463285239532,-14.733337402343722,-3.2350616455078125,234.3005523681641,242.64163208007812,250.3493499755859,-0.017328040321807,-0.0319183170833361,1,MSFT,0.5090238365238081,BUY
2022-12-21,238.1787567138672,239.33832514030232,233.9692473656318,235.5088410448142,23690600,49.097689526896815,241.73297729492188,239.7948521876319,1.0716137403404955,2.3479324708326845,230.9514789103796,241.73297729492188,252.51447567946417,0.0108767825778748,0.0108180558331847,0.0179570701779671,0.0170961411488509,-12.462936401367216,0.0584564208984375,235.6160125732422,238.43211364746097,250.6416931152344,0.0056144135887954,-0.0173487063886378,0,MSFT,0.5007960785491561,BUY
2022-12-22,232.0983428955078,235.80116166317555,227.88881885599957,235.08982055529697,28651700,43.55255681863371,241.2754844665527,239.0618513026677,0.3448954133074551,1.9473250593276388,229.66289114877705,241.2754844665527,252.88807778432837,-0.0255287830965714,-0.0258602967422199,0.0164862562338192,0.018077219795793,-10.543289184570312,-8.974456787109375,238.1787567138672,234.3005523681641,242.64163208007812,0.0108767825778748,-0.017328040321807,1,MSFT,0.5142082588901308,BUY
2022-12-23,232.62454223632812,232.76096118037864,227.9570517012324,230.07155276829016,21207000,44.14051931964696,240.84868545532228,238.4487742487306,-0.1864252135995343,1.5205750047422042,228.60784807239588,240.84868545532228,253.08952283824868,0.002267139585125,0.0022645735018897,0.0166221437138598,0.017680149016471,-5.807571411132841,-6.518890380859375,232.0983428955078,235.6160125732422,238.43211364746097,-0.0255287830965714,0.0056144135887954,0,MSFT,0.4949951195660332,SELL
2022-12-27,230.89984130859375,232.81944560087155,229.79873588689108,232.59533192984796,16688600,42.57517467222153,240.61482620239255,237.72982825443185,-0.7381605341738293,1.0688278969589975,227.7853676542887,240.61482620239255,253.4442847504964,-0.00741409703015,-0.0074417180555297,0.0136737664478284,0.0170452055993745,-3.400711059570341,-15.152236938476562,232.62454223632812,238.1787567138672,234.3005523681641,0.002267139585125,0.0108767825778748,0,MSFT,0.5041380001586766,BUY
2022-12-28,228.5319671630859,233.58923690976744,228.1811734561326,230.8316114934356,17457100,40.454059989454215,240.332243347168,236.85384148382747,-1.3509099560982063,0.5848803263475567,226.6835353353277,240.332243347168,253.98095135900832,-0.0102549838583181,-0.0103079284804801,0.0130247245470231,0.0171784759394386,-7.084045410156278,-21.8173828125,230.89984130859375,232.0983428955078,235.6160125732422,-0.00741409703015,-0.0255287830965714,1,MSFT,0.5172039667727536,BUY
2022-12-29,234.84622192382812,235.73295246137508,229.62330203859167,229.62330203859167,19770700,47.90711445049049,239.6438110351563,236.6626396209704,-1.3118880697849136,0.2055266471210626,226.3703303858575,239.6438110351563,252.91729168445508,0.0276296346595406,0.0272548245488781,0.0169742998973751,0.0186351566886205,-3.3325347900390625,-15.795471191406278,228.5319671630859,232.62454223632812,238.1787567138672,-0.0102549838583181,0.002267139585125,0,MSFT,0.4908085081688165,SELL
2022-12-30,233.6867218017578,233.82314077191057,230.6075337685361,232.11789621072512,21938500,46.74994586977219,238.91932754516608,236.3792188762835,-1.358860811672855,-0.1073508446377208,226.03061706239075,238.91932754516608,251.80803802794136,-0.0049372739002222,-0.0049495025042549,0.0169082236492438,0.018573374623635,1.58837890625,-8.954910278320312,234.84622192382812,230.89984130859375,232.0983428955078,0.0276296346595406,-0.00741409703015,0,MSFT,0.5089366519310128,BUY
2023-01-03,233.4528350830078,239.46503791291255,231.3285800160604,236.86332392408693,25740000,46.50592646331768,238.16707305908207,236.1005156578763,-1.3988348541158755,-0.3656476465333518,225.89060988583992,238.16707305908207,250.44353623232425,-0.0010008558335993,-0.0010013570242399,0.0160877235320981,0.0164043020056715,0.8282928466796875,-4.979278564453153,233.6867218017578,228.5319671630859,232.62454223632812,-0.0049372739002222,-0.0102549838583181,0,MSFT,0.5041914908044928,BUY
2023-01-04,223.24082946777344,226.9144019342719,220.18113479471137,226.3394946084548,50623400,37.34116298774473,237.1390548706055,234.87578363977124,-2.22884533697038,-0.7382871846207576,223.4831877077413,237.1390548706055,250.79492203346967,-0.0437433351863272,-0.0447289241258914,0.0210836827248286,0.0183884464744078,-7.659011840820312,-11.059722900390652,233.4528350830078,234.84622192382812,230.89984130859375,-0.0010008558335993,0.0276296346595406,0,MSFT,0.5075572284869804,BUY
2023-01-05,216.62445068359375,221.7304437743296,216.08851388241624,221.3893890276127,39585600,32.82735709789993,236.0277236938477,233.13756145346863,-3.3815407996317504,-1.266937907622956,219.6184214676284,236.0277236938477,252.43702592006693,-0.0296378525377895,-0.0300859292625075,0.0225593893536485,0.0190393862498119,-11.90751647949216,-18.99156188964844,223.24082946777344,233.6867218017578,228.5319671630859,-0.0437433351863272,-0.0049372739002222,1,MSFT,0.5155366310694671,BUY
2023-01-06,219.17745971679688,219.98623444144232,213.74018002094996,217.2968261609176,43613600,36.04012477120799,235.08058166503903,231.808027954738,-4.042454862605126,-1.8220412986193903,217.07110663433392,235.08058166503903,253.0900566957442,0.0117854149203688,0.011716507788968,0.0240322559888288,0.0187847066203021,-15.66876220703125,-19.001296997070312,216.62445068359375,233.4528350830078,234.84622192382812,-0.0296378525377895,-0.0010008558335993,1,MSFT,0.5043023189407262,BUY
2023-01-09,221.3114471435547,225.3260890868295,220.6196135764492,220.65858404237193,27369800,38.6801737798199,234.0925140380859,230.80835359176817,-4.343964548981319,-2.326425948691776,215.3152742169371,234.0925140380859,252.8697538592348,0.0097363452862131,0.0096892525041054,0.0247801479840884,0.0190380306506694,-12.375274658203123,-10.786895751953123,219.17745971679688,223.24082946777344,233.6867218017578,0.0117854149203688,-0.0437433351863272,1,MSFT,0.5182070669576371,BUY
2023-01-10,222.99720764160156,225.3942852499652,221.51607720978163,221.93507289887148,27033900,40.76037516206723,233.28520278930665,230.06443492984752,-4.396209596309575,-2.740382678215336,214.0397712922064,233.28520278930665,252.5306342864069,0.0076171410010861,0.0075882770636948,0.0214057953270393,0.0189766407679698,-10.45562744140625,-9.627334594726562,221.3114471435547,216.62445068359375,233.4528350830078,0.0097363452862131,-0.0296378525377895,1,MSFT,0.5108604472526552,BUY
2023-01-11,229.740234375,229.91562377471337,225.199409358582,225.37479875829536,28669300,48.313479042750835,232.46961059570316,230.03355868652872,-3.849137804557074,-2.962133703483684,214.14156829780384,232.46961059570316,250.79765289360247,0.030238166678014,0.0297900052965376,0.0257124457190866,0.0209142577681764,6.4994049072265625,-1.15960693359375,222.99720764160156,219.17745971679688,223.24082946777344,0.0076171410010861,0.0117854149203688,1,MSFT,0.4850957329744932,SELL
2023-01-12,232.41017150878903,233.76462207264603,227.58676927741644,229.2432893034318,27269500,50.978674392204255,231.57265167236332,230.25990276483924,-3.1636690475876605,-3.0024407723044795,215.2868222798556,231.57265167236332,247.85848106487103,0.0116215478801633,0.0115545363778029,0.0262430660269998,0.0209493461636624,15.785720825195284,3.878204345703125,229.740234375,221.3114471435547,216.62445068359375,0.030238166678014,0.0097363452862131,1,MSFT,0.4961810757030294,SELL
2023-01-13,233.1117401123047,233.24815904771603,228.91196981298216,230.9387760451997,21333300,51.68369090676669,230.69615402221683,230.53150632174072,-2.534602081048149,-2.9088730340532134,217.06021370707785,230.69615402221683,244.3320943373558,0.003018665658913,0.0030141186360621,0.0180151466256639,0.0197926499083242,13.934280395507812,-1.7344818115234375,232.41017150878903,222.99720764160156,219.17745971679688,0.0116215478801633,0.0076171410010861,1,MSFT,0.5003184017308724,BUY
2023-01-17,234.20309448242188,234.74877019615067,231.0264589269251,231.8839578305264,29831300,52.82039869490284,230.274227142334,230.8811813846627,-1.925799384507286,-2.712258304144028,217.71486608046064,230.274227142334,242.8335882042074,0.0046816791363293,0.0046707541614434,0.0090125961641783,0.0198197837213115,12.891647338867188,0.5163726806640625,233.1117401123047,229.740234375,221.3114471435547,0.003018665658913,0.030238166678014,0,MSFT,0.49197482310007,SELL
2023-01-18,229.7792205810547,236.1812017430098,229.49664379486572,235.39191965313583,30028700,47.90090473406104,229.84158248901372,230.77623273670008,-1.7797724048819532,-2.525761124291613,217.88372970529545,229.84158248901372,241.799435272732,-0.0188890497418223,-0.0190697266701267,0.014494666439565,0.0204082241664994,6.782012939453125,-3.673614501953125,234.20309448242188,232.41017150878903,222.99720764160156,0.0046816791363293,0.0116215478801633,0,MSFT,0.5097081084333559,BUY
2023-01-19,225.99842834472656,229.49662609495516,224.7803968509481,227.80112090293807,28623000,44.11901131933079,229.42647628784184,230.32120374698832,-1.9466831558810895,-2.4099455306095083,217.54420454496747,229.42647628784184,241.3087480307162,-0.01645402150276,-0.0165908923756683,0.0168220354064595,0.0207093025448681,-3.7418060302734375,2.757598876953125,229.7792205810547,233.1117401123047,229.740234375,-0.0188890497418223,0.003018665658913,1,MSFT,0.5082822343486918,BUY
2023-01-20,234.07644653320312,234.583151851916,228.51247153332469,228.85352633542087,35389800,52.70997377522682,229.34949798583983,230.678845917104,-1.4108689525303646,-2.2101302149936797,217.61705835001277,229.34949798583983,241.08193762166695,0.0357436918815858,0.0351197115697514,0.0209324259247692,0.0216520561627119,1.666275024414091,17.451995849609375,225.99842834472656,234.20309448242188,232.41017150878903,-0.01645402150276,0.0046816791363293,1,MSFT,0.48299493041304065,SELL
