Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2010-02-25,268.5887451171875,269.8330997879801,266.8361268782499,269.8330997879801,2672984
2010-02-26,267.029052734375,272.9003269598562,261.5433675632528,268.88682477761216,3015934
2010-03-02,267.5196533203125,269.5526862066067,264.64535511831997,267.0990206624634,4053352
2010-03-03,269.4651794433594,271.30542944931403,267.85277847204264,269.55281039602386,2754742
2010-03-04,267.7651062011719,269.9032925585371,265.34648372313325,269.20224504539806,2053606
2010-03-05,267.30950927734375,268.8343010315391,266.45074286444924,268.15077516891915,1287312
2010-03-08,267.3444519042969,269.9032708425212,266.50318639850803,269.0620053367324,3015740
2010-03-09,269.4476318359375,272.88276057394165,267.44964202686896,267.44964202686896,3457732
2010-03-10,273.4261474609375,274.9684610858311,266.39814796774954,267.69509059855375,4587874
2010-03-11,277.47467041015625,278.63141622769325,270.58688961140393,273.4261242316106,3214030
2010-03-12,279.3499755859375,280.41906900767384,277.61487831759706,280.41906900767384,2510976
2010-03-15,286.7284851074219,287.42953274827136,277.3169290867286,279.34996296633676,6054434
