Price,Close,High,Low,Open,Volume
Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
Date,,,,,
2010-02-04,206.56924438476562,210.05167591195803,205.16180896259058,209.6264700902739,6176408
2010-02-05,200.07635498046875,203.96698847829202,198.0608834192431,203.28240291261298,13544872
2010-02-08,204.40496826171875,207.67054094474574,199.37902671783635,201.96427002839903,9252480
2010-02-09,210.3748016357422,211.07213491537533,203.60977398111902,204.43892519603637,10387392
2010-02-10,209.79232788085938,212.27978231324465,208.18080172578362,211.83757234433293,7187984
2010-02-11,212.4710693359375,214.14637593529156,210.05165263110888,210.30677609584302,6453888
2010-02-15,212.4880828857422,216.208633578951,210.46411991823788,213.19818486570384,8950128
2010-02-16,216.12789916992188,216.94004657783802,211.6037126214447,212.602946469853,4418096
2010-02-17,214.18898010253906,218.24969683430035,213.75953871224254,216.87203373948677,7991184
2010-02-18,215.464599609375,216.59990778418995,213.6234661774186,214.55891925383247,3721696
2010-02-19,215.35824584960938,216.38725228869794,213.04087401826055,214.72043708868767,5998992
2010-02-22,218.4154052734375,220.4011032993198,217.28861024556574,217.28861024556574,5855400
2010-02-23,219.51675415039062,220.17156694099737,217.28016745239407,217.54380335762647,3786032
2010-02-24,219.0915985107422,220.9625044905906,216.94005248151507,218.38575255685248,5427016
2010-02-25,222.58248901367188,223.63273488522094,218.60681477326088,218.60681477326088,8729568
2010-02-26,221.27281188964844,223.6582202542658,219.5847575513927,222.72276762202364,10546368
2010-03-02,224.59375,225.42290148144644,223.03323608652656,223.79011502423012,8534656
2010-03-03,226.74095153808594,227.61262326926845,223.88356077789814,225.4525865036252,5904976
2010-03-04,223.1309814453125,226.54963164430168,221.4471624631237,226.37954933826242,6755240
2010-03-05,224.14300537109375,224.50868655083116,222.21683119469228,223.98992711422642,4984808
2010-03-08,226.17127990722656,227.85509946446928,224.34715070438332,225.61425601231446,8664992
2010-03-09,228.24620056152344,229.73867696293314,222.6249927532231,225.36331375285204,7958752
2010-03-10,226.14572143554688,228.88404283742827,225.35909064743788,227.4766073830596,7330952
2010-03-11,228.16119384765625,229.185944057904,225.35909155972007,226.63470905911473,4298424
2010-03-12,227.33633422851562,229.95135051114045,225.89489038122622,229.60267336865442,3176920
2010-03-15,229.7174530029297,230.67416613436254,224.16851684061925,225.73326601300568,10582856
2010-03-16,232.36227416992188,233.4337805700753,228.1059590007953,229.61118371944366,5881344
2010-03-17,232.86825561523438,234.1778814164568,230.71670971722108,232.58761558297076,6352000
2010-03-18,237.0607452392578,237.596487936116,233.01277773009483,233.01277773009483,8923048
2010-03-19,235.76393127441406,237.69010575867512,234.71792057430892,236.42300044065013,12582544
2010-03-22,234.492431640625,236.1592462930449,233.25933510794616,234.04173020724355,4108528
2010-03-23,236.03179931640625,238.03026708219096,235.06657360132007,235.56832902950865,4792560
2010-03-25,239.3015899658203,244.06815157316032,233.9355047351249,235.6490759614032,15207528
2010-03-26,235.97650146484375,240.24130788227055,234.96875528450036,239.47593734388454,9105680
2010-03-29,231.02713012695312,235.56408571437814,229.63246297842946,234.54359148023644,13981704
2010-03-30,224.85739135742188,230.88680268819678,223.70933543245295,230.88680268819678,10649936
2010-03-31,222.46339416503906,227.62964407340291,221.66827186268,225.69070168378988,13070104
2010-04-01,227.09815979003906,227.7402246954082,222.80783745405878,222.82484153352516,8187000
2010-04-05,227.73594665527344,228.76069667941576,224.33855681795492,227.82524401641444,7318616
2010-04-06,225.46543884277344,228.33557879975356,224.9551917393103,228.08045524802202,5348808
2010-04-07,224.82760620117188,227.4681388349144,222.58676293716363,225.83109621765766,8380880
2010-04-08,226.5283660888672,227.7316900713155,223.65822724119033,224.5086387516131,7227984
2010-04-09,227.587158203125,229.41554322316975,226.63470132182783,227.0599071404429,8260312
2010-04-12,228.17396545410156,229.44107054854888,225.5334330435346,228.412064114156,8325648
2010-04-13,236.57601928710938,237.59227786433314,224.08347988953074,228.76074417565,57635400
2010-04-15,238.2512664794922,240.21570435918548,234.6540220997978,237.09469866899096,22395128
2010-04-16,237.14576721191406,238.88059842576314,235.65329082655845,237.4434112469764,6244344
2010-04-19,234.02481079101562,235.9594976017391,232.67266435777415,235.9594976017391,8754896
2010-04-20,231.93276977539062,237.26059037326993,231.31196512834416,235.1813380744249,9542128
2010-04-21,230.6698455810547,233.8418843866489,229.63660399211886,233.26785666790724,6496288
2010-04-22,231.17591857910156,234.9560153645407,229.0158810691409,230.29149867628428,6978144
2010-04-23,231.9030303955078,234.17788185012068,231.0441269763902,232.58761601368968,5888336
2010-04-26,232.92347717285156,234.20335076205978,231.74141337322496,232.17087537651432,4454288
2010-04-27,232.7959442138672,233.2168938485357,231.85623514285695,232.08586290904358,3280256
2010-04-28,229.568603515625,232.32818491020828,228.85426610102144,230.47004808538776,5544496
2010-04-29,230.38926696777344,232.40899466381228,227.48511944858632,229.52610743616242,11319960
2010-04-30,232.8554229736328,234.61153522664375,227.6636772329057,230.63160514475462,8067024
2010-05-03,229.17745971679688,230.88253946897288,228.08043683770433,230.29150744090353,5408952
2010-05-04,226.73245239257812,230.12135050432443,225.82677245537084,230.0363093548402,6576208
2010-05-05,229.01580810546875,230.29142530620473,221.95739292806292,225.3080058038633,12122080
2010-05-06,226.0521240234375,228.7862094465544,224.98061799321707,228.7862094465544,7808360
2010-05-07,222.5399932861328,224.9636666231479,221.70658567047764,224.34711814267914,8984392
2010-05-10,227.54469299316406,228.23353489174795,222.80790317351796,222.80790317351796,5635408
2010-05-11,226.27330017089844,227.4426162950551,224.16853114741645,227.0429269359262,5802824
2010-05-12,228.05484008789062,229.51754366600994,225.55038245751211,225.8692867592241,9185176
2010-05-13,230.1341094970703,231.56706123995096,226.31577000544235,228.25045624973498,4923880
2010-05-14,225.52072143554688,231.90732305212708,223.65832769603747,230.46162283508045,6824496
2010-05-17,222.49745178222656,225.19325245648704,219.07028881233597,224.08346114358417,8170824
2010-05-18,223.59022521972656,226.20949723484642,219.58054262429354,226.20949723484642,7144600
2010-05-19,221.3494110107422,225.55894879968278,220.55001157947845,223.3181057324856,11939240
2010-05-20,221.1708221435547,224.045217832417,219.9589854750761,222.12753530287986,6508872
2010-05-21,219.5550537109375,221.78738455626026,217.5650985193377,218.38573755386363,7127200
2010-05-24,221.1409912109375,223.65821747669145,219.34237924971728,222.04243567743018,7186104
2010-05-25,215.4432830810547,219.98875004376956,213.46184050960028,219.98875004376956,8838128
2010-05-26,224.22479248046875,225.8373540165287,218.68129760988938,219.43412151082424,7868856
2010-05-27,226.13246154785156,227.89901273297656,222.0047861107772,224.80219098633532,11312696
2010-05-28,229.0496063232422,229.6441584563967,225.61487570513015,228.4165619154748,6793992
2010-05-31,227.3857421875,233.97291380090763,224.52417635854874,233.97291380090763,7020752
2010-06-01,224.50706481933594,227.34296208810719,223.92961797301618,227.12909288576654,5782888
2010-06-02,225.86721801757812,226.8681215010107,224.48563160960978,225.4180927852735,6557144
2010-06-03,230.80763244628906,231.47490850373347,227.55682072169344,227.55682072169344,5517096
2010-06-04,233.45533752441406,234.22954820675915,229.47737039818531,230.8076410014011,4950400
2010-06-07,228.553466796875,231.83422890707715,226.70136775046288,231.83422890707715,7781952
2010-06-08,227.0863037109375,230.03769850394085,226.51742002539189,228.55343798565806,6651144
2010-06-09,224.5583953857422,228.24122746480938,223.8355216123215,228.24122746480938,5427120
2010-06-10,226.3206024169922,227.04347592318803,224.18191104620104,224.57969928690503,5187448
2010-06-11,225.05459594726562,230.20028138611013,224.22050593092587,227.97604134253743,9912864
2010-06-14,234.94815063476562,236.0132360075175,226.70992538631987,226.70992538631987,9728848
2010-06-15,233.94720458984375,237.82251814538827,232.86931649943045,234.95667125406794,7946312
2010-06-16,236.9156951904297,237.77973496153555,234.57169752276684,235.67525404743913,5720064
2010-06-17,236.52651977539062,238.1476441916462,234.0584607657548,237.4803680868916,5639240
2010-06-18,238.35281372070312,240.8165897575199,231.6501691268722,231.6501691268722,8356232
2010-06-21,239.60195922851562,241.14181755146797,238.78497466337177,239.48217993866467,7164752
2010-06-22,236.71897888183594,239.4778913893399,236.11158203754673,238.67801227708526,4763688
2010-06-23,239.34100341796875,239.95694248973606,232.50575266291528,235.00802211157068,4948088
2010-06-24,241.4754180908203,242.41644251599743,238.08346113069697,240.7653682110541,12316104
2010-06-25,237.625732421875,240.55573979434718,237.05256727358892,240.38892603348427,3345664
2010-06-28,240.30340576171875,240.98778712380266,236.9670466215596,236.9670466215596,3834168
2010-06-29,238.9817657470703,240.69700119605406,236.7190334084712,238.938991899892,3773072
2010-06-30,238.76351928710938,240.27342713328193,233.71620734230842,237.65139970605154,9449976
2010-07-01,236.7147216796875,238.7635845212879,235.34167718311107,238.7635845212879,5847248
2010-07-02,233.3313446044922,237.39057866804896,232.3475460846199,237.39057866804896,11169440
2010-07-05,234.69578552246094,235.42722238542066,232.68969654372972,233.54517336925815,3616720
2010-07-06,238.2587890625,239.4478931465133,234.65722433043445,234.65722433043445,5872600
2010-07-07,237.97218322753906,239.4992171846102,236.55636539626335,239.4992171846102,5923392
2010-07-08,241.9716339111328,243.5029291619608,239.54208794223277,240.04681094383548,6278192
2010-07-09,245.84693908691406,246.42010439405118,242.79289093741363,242.79289093741363,7859112
2010-07-12,247.73753356933594,248.94376428664046,243.8109031673283,243.81518472872744,8597240
2010-07-13,239.2554473876953,245.9538341626489,237.90807157778875,245.52181424964175,25502384
2010-07-14,234.64877319335938,240.30348440237836,234.1440501279137,238.6737965734592,14193928
2010-07-15,236.07736206054688,237.48033551552365,234.40061934889582,235.16626682985563,8328136
2010-07-16,237.56585693359375,238.76352419937348,235.3416177257171,235.68380837308274,8205560
2010-07-19,237.0055694580078,238.9175684891475,234.0370690943118,235.17057587142946,7047120
2010-07-20,236.08164978027344,238.03642264756593,235.55553989580332,237.00556891323515,5054736
2010-07-21,237.1082763671875,237.73706032180246,236.11165400797944,236.73615640042422,2634480
2010-07-22,235.64111328125,236.51797710812707,233.2928333561614,236.51797710812707,8226952
2010-07-23,238.37429809570312,245.5260915780012,236.53930477287943,238.421353490783,5323096
2010-07-26,239.9141845703125,240.38897836663915,238.67802478395845,238.67802478395845,4470816
2010-07-27,241.99732971191406,242.44217355966055,239.79019494979835,239.79019494979835,5093960
2010-07-28,242.27960205078125,242.8270988692344,240.56008526344448,242.01439587847952,3725168
2010-07-29,242.3694305419922,242.95544057511077,240.46173375586878,241.65511985902518,3613008
2010-07-30,238.5411834716797,242.206910542681,236.11163729723603,240.8167605042462,4472672
2010-08-02,239.2725830078125,240.62852211052973,237.92092546629263,239.5335076128808,3815232
2010-08-03,238.19041442871094,241.1589148077429,236.92430456191698,239.9612472634689,2434584
2010-08-04,245.9068145751953,247.40389902642715,238.67803536781872,238.67803536781872,9536024
2010-08-05,245.45765686035156,248.66997610766126,244.79894396583643,246.37729433050885,6594296
2010-08-06,244.9914093017578,247.4038492982811,243.9819426689826,244.75187166057478,3676480
2010-08-09,245.91964721679688,246.6254156263289,240.92367070843628,243.6825835820615,4201544
2010-08-10,242.0187225341797,245.52189663834923,240.81677318360735,245.52189663834923,4811984
2010-08-11,240.4660186767578,244.48676052828515,239.53355711226683,242.44217887720148,5344800
2010-08-12,237.19810485839844,239.1913704559989,235.59836703713196,239.1913704559989,6973400
2010-08-13,237.58724975585938,239.36236378320083,235.6838142325655,237.39476751193078,5561808
2010-08-16,236.27415466308594,237.65148081473086,235.25614551494235,236.11162240772396,5193608
2010-08-17,235.29885864257812,237.52309798986298,233.5451314649112,235.6838231449928,5140640
2010-08-18,240.1537322998047,241.20169141305522,235.95333272426515,236.54790582766154,6128144
2010-08-19,239.9270477294922,241.67221216394975,238.50266623082575,240.81673530673226,4826744
2010-08-20,236.9329071044922,239.79019179552307,235.59835469313967,239.79019179552307,4624824
2010-08-23,239.80291748046875,240.38892731234446,236.22276040046881,237.13811619566508,4511832
2010-08-24,236.5606689453125,238.5924258886092,235.70091077743825,238.5924258886092,5247552
2010-08-25,237.04405212402344,239.01593027496412,235.76511851771016,236.28268614566883,3502008
2010-08-26,236.59490966796875,238.07488856416705,235.02940398581015,237.39478875190213,7834984
2010-08-27,231.8256378173828,235.94048936912995,229.38752906211806,235.94048936912995,6973800
2010-08-30,231.01724243164062,234.0584668190875,228.0957973349302,232.63410621409272,4781168
2010-08-31,232.16360473632812,233.03190542761604,228.93844014430712,229.69554554814576,7722280
2010-09-01,237.49325561523438,238.20758731447503,231.68457473313953,232.16365024092215,10131800
2010-09-02,235.51268005371094,240.73108669493013,234.9052833854703,239.44787194708934,3402512
2010-09-03,237.6043701171875,239.87566491611827,236.2056782543695,236.2056782543695,7606688
2010-09-06,242.24107360839844,242.95540507264857,238.30161975228296,238.35721738861517,6391192
2010-09-07,245.08982849121094,245.76992838909268,240.4060928802607,242.95541799266883,8321272
2010-09-08,246.32601928710938,246.94197938628633,241.67223313429463,244.4097593149309,9386496
2010-09-09,247.66053771972656,248.0882761268418,244.49527350707376,245.53040880655843,7591392
2010-09-13,251.24497985839844,251.93792443947575,246.5484204531644,247.23280191174362,6650488
2010-09-14,254.55567932128906,256.6430343127675,252.36565040755468,252.4169873686827,9767144
2010-09-15,261.164306640625,261.77596434684096,253.9911235770493,254.50440978165096,14344648
2010-09-16,253.73008728027344,259.38479616736316,253.07137445131227,259.38479616736316,7088984
2010-09-17,254.08946228027344,257.7124152943628,253.16982461573753,253.73016616056478,8616488
2010-09-20,257.3787841796875,258.1829240979594,254.50437348953918,254.50437348953918,5025976
2010-09-21,261.70318603515625,262.2036483348574,256.35219517326544,257.9262641858385,9223912
2010-09-22,257.8663330078125,262.02393703122857,256.16820348867117,261.8186309877243,10806440
2010-09-23,258.6021423339844,259.6158909660172,254.33760188255198,257.07512837103127,11181376
2010-09-24,260.8434753417969,261.66472065142534,256.0998391244055,258.6021091087895,8791520
2010-09-27,259.4318542480469,261.7758518878109,258.6405383559023,261.3481135677328,7210320
2010-09-28,258.0631408691406,259.0469391930553,256.7285887015646,258.78173302973437,6209144
2010-09-29,259.29931640625,263.40132375033437,256.86548893002254,258.8672964171847,8972920
2010-09-30,260.963134765625,263.05905241904503,257.28030385462654,260.6594363978956,13665816
2010-10-01,265.3817138671875,266.0575530367393,258.8929351955496,261.0059586085947,8086512
2010-10-04,263.3542175292969,270.5017294533707,261.99401794608247,266.2243460021789,7636640
2010-10-05,263.888916015625,266.13882410596466,262.63136933632643,263.0591077228677,5189152
2010-10-06,265.5229797363281,267.1569284244567,263.19608626051746,265.7111805164174,5788528
2010-10-07,261.2155456542969,264.9839249383002,260.23602894666965,264.2567696963388,6833672
2010-10-08,263.17041015625,263.97026866990353,259.8126627211233,261.7759783818531,6548160
2010-10-11,263.0120544433594,264.94115875934364,261.66039695386064,263.51251671391225,4493832
2010-10-12,263.0762023925781,263.91029221244503,260.9460736684138,262.8024540134466,4625624
2010-10-13,269.7190856933594,270.74137657441156,263.076293976338,263.57247483443257,13024504
2010-10-14,272.49078369140625,276.2292136237822,270.00561908220783,270.76700606611666,9193376
2010-10-15,263.17041015625,277.00346993478445,261.8743498887416,273.7526571313497,25870360
2010-10-18,265.8009338378906,266.81466135460164,260.00507828857013,263.5296386668911,12591096
2010-10-19,257.5156555175781,265.6298623709623,256.7286209367581,264.744435413998,14077712
2010-10-20,258.2342224121094,260.4584619819444,255.7875505310257,257.4813986882634,7093856
2010-10-21,263.0761413574219,263.41858823562654,258.3642001567737,259.90306274611737,9231920
2010-10-22,264.6974182128906,267.4500321680089,260.349597077797,260.54466420847467,11345744
2010-10-25,261.7497863769531,266.5831173020546,260.96519981440207,265.187316048482,5224432
2010-10-26,261.2903137207031,263.84352198635065,260.3236348287437,261.8234888490878,6925872
2010-10-27,258.3729248046875,260.95648493528125,257.24587021858827,260.26291288229714,9072696
2010-10-28,257.5623779296875,262.9418803347376,255.5856929405264,258.70242875886646,18232152
2010-10-29,257.6360168457031,259.91613931239215,255.23452773038105,259.1358707153903,6886024
2010-11-01,260.2325744628906,262.8594829863455,258.6156929949333,258.6156929949333,4552944
2010-11-02,262.43463134765625,262.9158011316624,258.77170440704253,260.26287989875146,4998504
2010-11-03,262.2005615234375,263.9691616116679,261.39427986086827,262.85944220687327,3047536
2010-11-04,266.7781677246094,267.45874382121053,262.94618606581247,263.90418677204696,5514792
2010-11-08,261.468017578125,267.3720588618622,260.6747529127445,267.3720588618622,5381520
2010-11-09,265.27392578125,266.5917082032063,262.6903661319398,263.2799065003805,5266960
2010-11-10,267.25494384765625,269.19261899187853,262.69905993418126,264.2509187398537,9728432
2010-11-11,264.8275451660156,267.37209677133177,264.5111113000432,267.37209677133177,5586392
2010-11-12,259.9031982421875,263.44907781610095,259.13592549315536,263.3840554192726,7499456
2010-11-15,262.6947937011719,263.9865633780037,258.14756547698425,260.34964861049616,5850488
2010-11-16,257.5710144042969,261.7367863029296,254.90943555057595,261.1299106804982,8375136
2010-11-18,260.4320068359375,262.85085244190634,256.5046502494963,259.1358980960859,7128224
2010-11-19,256.95111083984375,260.84377552496267,255.32121228034407,259.01015287436263,5664792
2010-11-22,263.8781433105469,265.98487257755374,257.6056639857887,257.6056639857887,8780144
2010-11-23,261.1385803222656,265.18730332441015,258.351274675745,262.5083683212346,4579872
2010-11-24,259.73406982421875,263.1152337660514,255.77638254850422,262.1615721414319,4038888
2010-11-25,265.6685485839844,269.7129336745547,260.57078784157335,260.57078784157335,18331976
2010-11-26,263.735107421875,269.10595167652104,262.42598172915797,266.1582705048066,9515792
2010-11-29,265.6337890625,268.38206441851906,264.52406941153134,265.7248246385899,4964328
2010-11-30,264.51104736328125,267.25932244877373,261.1472186011463,263.86082354970387,9072544
2010-12-01,264.6324462890625,265.85487567415817,263.12393532400785,264.4070480392117,4624096
2010-12-02,268.6291809082031,269.5741645578984,262.8638620344269,264.9445786204514,7197360
2010-12-03,270.9264831542969,272.91182395639896,269.01916071289065,269.3659466113281,6647816
2010-12-06,272.5218505859375,275.38283593579087,271.01333950429057,271.36012560730313,6023648
2010-12-07,275.5735778808594,276.9953923988594,272.24441868098046,272.7342667381168,6085496
2010-12-08,271.4597473144531,274.3164140255543,269.97291075219937,273.8742533931271,6951112
2010-12-09,273.21966552734375,275.87692580454126,272.3266873936789,272.6604773666077,7931128
2010-12-10,272.5954895019531,274.1343524863404,270.3023711471785,272.66051188157513,6125120
2010-12-13,272.68658447265625,273.6489032010238,266.59181452842006,273.0073573821121,6849080
2010-12-14,273.8440246582031,275.1748250479408,271.08275248776687,274.28184642971,3933584
2010-12-15,277.72796630859375,278.20913623396893,272.8079387357431,272.8079387357431,8254392
2010-12-16,285.51763916015625,286.0985015816543,278.2958151748819,279.1107539553549,8509144
2010-12-20,290.4289245605469,291.62967950494715,281.93700695155263,281.9456850676676,11346320
2010-12-21,288.6343994140625,292.1326125861915,287.0565269275086,290.48103958857513,8059840
2010-12-22,288.9161682128906,291.2743094486463,287.29060837673404,288.265944278428,5927280
2010-12-23,291.9852294921875,292.340693725037,288.63441713644113,289.91319093016716,6231504
2010-12-24,292.18023681640625,293.1902638648717,289.74407756752777,290.1732210618935,3620064
2010-12-27,292.76544189453125,294.05723261855115,291.0401897781501,291.0401897781501,3691760
2010-12-28,293.2639465332031,293.89683530118873,291.603716802316,292.25394063939564,2554440
2010-12-29,295.19287109375,296.0685141114562,292.26254665712173,293.12083344387503,3802920
2010-12-30,298.8385925292969,299.4498072840523,294.94158783449507,295.63516005750387,8991688
2010-12-31,298.4744873046875,299.1897336979091,295.21468921578895,297.6291961126983,5859728
2011-01-03,299.8268737792969,300.81086643514425,297.169613137144,298.58277043602436,5048544
2011-01-04,301.8294982910156,303.35102596111545,299.7097732916765,299.7097732916765,8119288
2011-01-05,299.93524169921875,301.44375244257054,298.6781423577125,300.4033943668412,3523160
2011-01-06,301.5434265136719,302.83087802009226,298.59142758726813,301.7038235069914,4691840
2011-01-07,292.2322692871094,303.0043109570414,290.9838479745152,300.26037480495967,8550928
2011-01-10,294.3996887207031,298.50909503606545,290.6067162163872,292.60073604722754,10390408
2011-01-11,288.3265686035156,296.79681308970015,285.0667926455748,289.566332884723,12319416
2011-01-12,292.8001403808594,293.90118187323293,287.67636794723245,290.43332132015644,10035400
2011-01-13,277.87969970703125,286.0118380440902,276.99539937886277,285.4916588903271,22352872
2011-01-14,277.8016052246094,284.1824550636918,276.12835850499357,276.2280510157065,10321640
2011-01-17,283.3935852050781,284.5119618323978,276.67026593135563,277.42886047170794,8218616
2011-01-18,288.092529296875,289.19357084218115,281.7636834832512,281.7636834832512,9797168
2011-01-19,281.7289733886719,287.31221988928627,280.5325573767862,286.7183403587867,6935088
2011-01-20,285.7430419921875,286.74005193796086,278.99806990065167,280.20314302082534,7231848
2011-01-21,281.23046875,284.19114595602707,280.11641018423535,283.58427041554745,4626824
2011-01-24,284.7677307128906,285.2315655853912,279.7956977328436,280.8967393606892,7501360
2011-01-25,282.6003112792969,286.5190110316884,280.5542860466895,283.0641461414223,9925912
2011-01-27,277.1600341796875,283.4108603366512,276.1717025397377,283.4108603366512,12710648
2011-01-28,274.66741943359375,283.3717579262949,272.28326645243715,277.93155430565577,12684296
2011-01-31,270.2937316894531,272.09702350878405,267.56279135473056,272.09702350878405,7749368
2011-02-01,267.8229064941406,271.22140611320776,263.82620930630554,271.0393561065213,10301688
2011-02-02,267.8271484375,274.30771146920773,265.72475842386905,269.8861902034272,9174728
2011-02-03,270.2850646972656,273.35411287392253,267.562781415836,268.880564215809,6049408
2011-02-04,264.2423095703125,270.81390988844765,262.378334427496,268.6725101203938,6959880
2011-02-07,267.6711120605469,269.9642303154471,265.37799380564667,266.5830667223663,7341128
2011-02-08,268.4644470214844,270.49313708315117,266.33170420494884,268.7592067172335,6023992
2011-02-09,271.4208068847656,273.93500611254916,265.9762608755091,267.458779921108,7504144
2011-02-10,264.7017517089844,269.9729031848709,263.64405863365204,269.2489789375572,8252152
2011-02-11,263.631103515625,266.04558873498246,261.853824975576,262.70777294025635,11214152
2011-02-14,269.1537170410156,270.3457943311566,263.60080004898464,263.9042379046569,6979048
2011-02-15,269.3271179199219,271.27345084600654,266.5181375604676,268.75925139744976,4599952
2011-02-16,269.019287109375,270.8139007437471,267.1206418898196,267.22033441600746,2920384
2011-02-17,269.9166259765625,271.18672156089394,268.9499470539214,270.36310459963164,3392984
2011-02-18,268.78521728515625,272.66054738196726,267.8142205229385,270.92661703295636,7102304
2011-02-21,274.4161376953125,275.50418316638167,266.6784739122601,268.7591902236691,9398952
2011-02-22,272.387451171875,274.56786003407564,269.9729447887943,272.24438922398815,6085648
2011-02-23,266.92120361328125,269.2706661972147,266.1626091951393,269.2706661972147,7076384
2011-02-24,260.8525085449219,267.0252968891301,259.6560922671899,264.42440114021,16486520
2011-02-25,260.7224426269531,263.7871518363618,257.1418722029021,262.100908795704,10366720
2011-02-28,259.8381042480469,271.77620878300337,257.26320111023324,261.99683876145906,14514472
2011-03-01,267.2333679199219,269.4528074905489,260.7831547398877,262.69047834503317,8377632
2011-03-03,262.3523254394531,265.2046322396475,260.1762345051265,265.126613844706,12571856
2011-03-04,265.4820556640625,267.8922229386154,264.25096942294493,265.89820315622444,9770912
2011-03-07,263.79144287109375,266.5917441238993,262.3002672672706,263.21058053988884,7357728
2011-03-08,270.17236328125,271.53349438064487,261.84081943485063,262.712123673994,8514512
2011-03-09,268.3690490722656,271.60283315701867,266.2449845585294,270.49311358600187,6676440
2011-03-10,267.9139099121094,268.75920094734704,265.5080815810485,268.3257183651739,3438200
2011-03-11,264.7625427246094,266.9386342438516,263.9909520209575,265.98497234820934,7278272
2011-03-14,268.8285217285156,269.4527323191934,262.74674932092023,263.1238875768185,3557952
2011-03-15,262.7033996582031,265.1959241152709,260.6096875807215,262.8637966549394,9037824
2011-03-16,262.7684631347656,265.41704594446213,261.8278186313515,262.25696215437574,5594720
2011-03-17,258.2427978515625,260.00274060908527,257.5752391962628,258.71097153800065,8321376
2011-03-18,254.9831085205078,259.63870677373137,254.24618820142328,258.3685902299784,7468000
2011-03-21,253.35328674316406,256.36165225400447,251.7970881837117,255.87614319484317,6607096
2011-03-22,255.15213012695312,256.33986790447784,253.50055762330032,254.46721509990292,5119744
2011-03-23,259.5129699707031,259.9854616501482,253.76064887932742,254.43254673679743,7266720
2011-03-24,260.3321838378906,261.1471222504454,258.2471293450758,259.4782150780097,8189232
2011-03-25,274.2254638671875,276.1284484703554,263.561790660954,263.9042377217463,12662792
2011-03-28,272.1880798339844,273.7486172870632,269.60451915065846,272.14039251191156,12056632
2011-03-29,275.118408203125,276.4491870757394,271.2690700434972,271.5334986607983,9860592
2011-03-30,274.90594482421875,277.73225941110593,273.67051960286454,275.0013194481124,5608128
2011-03-31,281.00933837890625,283.06404096678574,274.2990173267506,275.8682322683958,18839928
2011-04-01,279.0023193359375,282.3054642905208,278.12235837051537,280.4718418718332,5588288
2011-04-04,284.6376953125,285.7517541554436,279.24951460396966,279.5963007133816,7375992
2011-04-05,284.64630126953125,285.49159219692876,280.12508698072725,284.1001090524466,4302536
2011-04-06,283.9440612792969,286.0117814729825,281.94138463311054,284.2778513033978,6766920
2011-04-07,281.4082946777344,282.79543933724545,280.6973872729645,282.79543933724545,3800288
2011-04-08,279.79559326171875,283.0336945428306,278.0746594266233,281.0700274626994,4832928
2011-04-11,281.035400390625,282.78666556659886,275.78158369656427,277.0213479570982,8000064
2011-04-13,286.63604736328125,287.5810521875825,277.0820945201276,278.38254239803814,11068904
2011-04-15,259.1791687011719,285.9770634514639,258.1388107736208,285.76464010834655,81019736
2011-04-18,251.9488067626953,257.2286172344155,249.6860187513032,253.06718358856043,41086712
2011-04-19,250.3232421875,253.76075124300453,249.77271073833143,251.94012405608854,19210632
2011-04-20,252.05276489257812,253.83870027860348,250.63960756240542,253.0671098148258,17949856
