Date,Close,High,Low,Open,Volume,sentiment_score,SMA_20,SMA_50,EMA_12,EMA_26,RSI,MACD,MACD_SIGNAL,BB_LOWER,BB_MIDDLE,BB_UPPER
2010-02-12,20.8255672454834,20.922499083464785,20.56459494327788,20.736090499344357,81117200,0.0,21.566724491119388,,21.13195860573326,21.832984447287302,34.22052349205152,-0.701025841554042,,20.623116200591802,20.84346122741699,21.06380625424218
2010-02-16,21.23759078979492,21.2525735598788,20.99038079875331,21.07278317654345,51935600,0.0,21.47809066772461,,21.148209710973514,21.788881213398977,43.097275455375225,-0.6406715024254623,,20.627367689517996,20.957184600830075,21.287001512142155
2010-02-17,21.417369842529297,21.46231670316532,21.24507235272876,21.372422981893276,45882900,0.0,21.389498138427737,,21.189618961982095,21.761361852593815,46.490380260007775,-0.5717428906117199,,20.55495362586487,21.063613891601562,21.572274157338256
2010-02-18,21.70203399658203,21.74698228356397,21.357439036062985,21.417368656537377,42856500,0.0,21.334152126312254,,21.26845204422824,21.756967196592942,51.429145007945635,-0.4885151523647018,,20.529539931444397,21.229960632324214,21.930381333204032
2010-02-19,21.552209854125977,21.664577709710453,21.492280235891936,21.567192615893187,44451800,0.0,21.292938518524167,,21.312107091904814,21.741799986039833,48.87241999348101,-0.42969289413501954,,20.670955366387393,21.346954345703125,22.022953325018857
2010-02-22,21.522245407104492,21.67956155585934,21.462315785872857,21.60464917211107,36707100,0.0,21.289372444152832,,21.344436063473996,21.725536683896475,48.35466741921167,-0.3811006204224796,-0.609585828841505,21.14163801474896,21.486289978027344,21.830941941305728
2010-02-23,21.22260093688965,21.59716149096736,21.04281204239256,21.484793610511073,52266200,0.0,21.257402706146244,,21.325692197845633,21.688282184118194,43.40288345990487,-0.36258998627256034,-0.5601866603277161,21.12773517536136,21.483292007446288,21.838848839531217
2010-02-24,21.44733238220215,21.567193049917144,21.26005214284754,21.36493004849381,43165900,0.0,21.229958915710448,,21.34440607236202,21.670434050642932,47.726499621182775,-0.3260279782809121,-0.5133549239183554,21.138302360697896,21.48928451538086,21.840266670063823
2010-02-25,21.424861907958984,21.46231738821204,20.990371764382616,21.177652023317854,48735300,0.0,21.195053482055666,,21.356783893223092,21.65224352155523,47.337107090984965,-0.29545962833213935,-0.46977586480111216,21.175564344740554,21.43385009765625,21.692135850571947
2010-02-26,21.477291107177734,21.612133065439103,21.357431906241935,21.462308349852165,40370600,0.0,21.181783199310306,,21.37532346460073,21.639284083453195,48.39505676000264,-0.26396061885246525,-0.4286128156113828,21.187636904235266,21.418866348266604,21.650095792297943
2010-03-01,21.73949432373047,21.761967041923302,21.37242516195164,21.552214051669733,43805400,0.0,21.218159294128423,,21.43134975062069,21.646707064214475,53.43336385728807,-0.21535731359378474,-0.3859617152078632,21.093340920668545,21.4623161315918,21.83129134251505
2010-03-02,21.31998634338379,21.94924819713363,21.15518021171983,21.78444206546968,93123900,0.0,21.2249852180481,,21.41421691873809,21.622505529338127,45.739088394869036,-0.2082886106000359,-0.35042709428629776,21.170280264786538,21.481793212890626,21.793306160994714
2010-03-03,21.31998634338379,21.432355654209584,21.23758399196938,21.3574432566041,48442100,0.0,21.229946994781496,,21.399719907145123,21.600096700748917,45.739088394869036,-0.20037679360379457,-0.32041703414979716,21.111663551515264,21.456324005126955,21.800984458738647
2010-03-04,21.44733238220215,21.46231514427088,21.177649809139204,21.31998176228762,42890600,0.0,21.23493824005127,,21.407044903307742,21.588780825301008,48.35715077428558,-0.1817359219932655,-0.29268081171849086,21.11762598240018,21.460818099975587,21.804010217550992
2010-03-05,21.417369842529297,21.4847908479008,21.290019213364783,21.469808084743818,56001800,0.0,21.267884063720704,,21.408633355495674,21.576083715466066,47.7730952319449,-0.16745035997039182,-0.26763472136887106,21.104335502952182,21.4488338470459,21.79333219113962
2010-03-08,21.44733238220215,21.672069526728578,21.34994728642508,21.36493004849381,39414500,0.0,21.29561719894409,,21.414587051912054,21.56654657966874,48.443689686534746,-0.1519595277566843,-0.24449968264643374,21.25953461512441,21.390401458740236,21.521268302356063
2010-03-09,21.57468605041504,21.806914608787523,21.38740578459951,21.394897166692335,50271600,0.0,21.340902805328366,,21.43921766706636,21.567149503427725,51.305638519144395,-0.12793183636136618,-0.22118611338942024,21.259258273899995,21.441341400146488,21.62342452639298
2010-03-10,21.70203399658203,21.80691190403836,21.574683374469583,21.619631661451525,44891400,0.0,21.381743335723876,,21.47965094853031,21.57714094736508,54.05232294991565,-0.09748999883477083,-0.19644689047849037,21.278594573907903,21.517750930786136,21.75690728766437
2010-03-11,21.859352111816406,21.86684349365467,21.612142226493557,21.642106325011635,35349700,0.0,21.43119592666626,,21.538066512112785,21.598045478065178,57.25962520387988,-0.059978965952392826,-0.16915330557327088,21.23276365959351,21.600154876708984,21.96754609382446
2010-03-12,21.926774978637695,22.009177328175326,21.754477468253885,21.96423046216979,31700200,0.0,21.479172611236574,,21.59786781465508,21.62239581144092,58.59362779987125,-0.024527996785842276,-0.14022824381578516,21.30662736818729,21.702035903930664,22.09744443967404
2010-03-15,21.94175910949707,22.00168874418021,21.732004673688483,21.859355325994553,37512000,0.0,21.53498220443726,,21.65077416770769,21.64605235203767,58.90064477104495,0.004721815670020391,-0.11123823191862406,21.4846149362814,21.800921249389646,22.11722756249789
2010-03-16,22.001686096191406,22.091579822979455,21.87433545921248,22.039141577547255,36723500,0.0,21.573186969757085,21.788266601562505,21.704760618243647,21.672395592345357,60.1725457895343,0.032365025898290156,-0.08251758035524122,21.656738954458177,21.886321258544925,22.115903562631672
2010-03-17,22.196449279785156,22.376239534055745,22.024151834013296,22.099064201820276,50385700,0.0,21.612140941619877,21.7706478881836,21.78040502771157,21.711214384007565,64.0648508089214,0.06919064370400463,-0.05217593554339205,21.72822895735251,21.98520431518555,22.242179673018587
2010-03-18,22.181472778320312,22.26387511489632,22.09906901290942,22.19645411207557,43845200,0.0,21.63611288070679,21.752580642700202,21.842107758574453,21.746048339141844,63.55053282866907,0.09605941943260987,-0.02252886454819167,21.788924550732478,22.049628448486327,22.310332346240177
2010-03-19,22.16649055480957,22.398717665264883,21.98670168586014,22.29384118225311,81332100,0.0,21.666826915740966,21.73704700469971,21.892012804149086,21.777192206969083,63.00560167996585,0.11482059718000315,0.004941027797447294,21.862970652271873,22.097571563720702,22.332172475169532
2010-03-22,22.17398452758789,22.24889692227998,22.016668355851,22.0990721328958,37718200,0.0,21.699413871765135,21.726435394287115,21.935393069293518,21.806584230718624,63.175691203128295,0.12880883857489422,0.02971458995293668,21.983351533369135,22.14401664733887,22.304681761308604
2010-03-23,22.383739471435547,22.39872223744845,22.031653043143603,22.166495079589303,42026600,0.0,21.75747079849243,21.716887207031256,22.00436943885383,21.84933647077173,67.65792270874724,0.1550329680821001,0.054778265578769365,22.03649970308389,22.2204273223877,22.40435494169151
2010-03-24,22.21143913269043,22.361263916153327,22.173983651242217,22.263877378251937,33987700,0.0,21.795676136016848,21.70970897674561,22.03622631482869,21.876158890173112,61.080976901269935,0.16006742465557622,0.07583609739413073,22.040969076215994,22.22342529296875,22.405881509721503
2010-03-25,22.481121063232425,22.90062841722038,22.32380491246513,22.34627905652757,73168700,0.0,21.84848909378052,21.71090686798096,22.104671660736955,21.92097090299232,66.56020749716173,0.183700757744635,0.09740902946423159,22.000548393046927,22.283354949951175,22.566161506855423
2010-03-26,22.21892547607422,22.623451442387086,22.166487242404337,22.54104768728601,55595500,0.0,21.885570812225343,21.702685546875003,22.12224917078884,21.943041612109496,58.00927808210841,0.17920755867934446,0.11376873530725418,22.02941134844164,22.293841934204103,22.558272519966565
2010-03-29,22.16649055480957,22.33878804228174,22.13652502890054,22.256384274866825,33336000,0.0,21.9069206237793,21.68431865692139,22.12905553756126,21.959593385642837,56.44748611331346,0.16946215191842384,0.12490741862948812,22.02445346333745,22.292343139648438,22.560232815959424
2010-03-30,22.301334381103516,22.36875539105817,22.09907135123956,22.19645646071015,34954800,0.0,21.955988025665285,21.67013999938965,22.1555599750293,21.984907533454738,59.4695411903887,0.1706524415745605,0.1340564232185026,22.026594570845397,22.275862121582033,22.52512967231867
2010-03-31,21.94175910949707,22.26388000289695,21.851863943054763,22.20395036821381,63760000,0.0,21.98707666397095,21.645190773010256,22.122667534178188,21.98171135390232,49.58829430540138,0.1409561802758681,0.1354363746299757,21.828145276811636,22.221926116943358,22.61570695707508
2010-04-01,21.844371795654297,22.129038622063472,21.43984713290855,21.986705208858886,74768100,0.0,22.006928634643554,21.62589912414551,22.07985280517451,21.971538053291354,47.29615881041667,0.10831475188315665,0.1300120500806119,21.7081326460075,22.094576263427737,22.481019880847974
2010-04-05,21.926774978637695,22.046634240542527,21.74698608578045,21.821897052844633,34331200,0.0,22.032398891448974,21.61690498352051,22.056302370322694,21.968222269983677,49.42631759286974,0.08808010033901681,0.12162566013229288,21.655406316661814,22.03614616394043,22.416886011219045
2010-04-06,21.964223861694336,22.158995460967596,21.709522649478124,21.83687325558623,47366800,0.0,22.05824346542358,21.62431812286377,22.04213644591833,21.967926091591874,50.40731286406821,0.07421035432645695,0.1121425989711257,21.6421908796278,21.995692825317384,22.349194771006967
2010-04-07,21.98670959472656,22.14402437583211,21.82939338478558,21.844376153129566,58318800,0.0,22.07884464263916,21.62681240081787,22.033609238042672,21.969317462194443,51.02163963831751,0.0642917758482291,0.10257243434654639,21.824002928037174,21.932767868041992,22.04153280804681
2010-04-08,22.41370010375977,22.458646963137745,21.949244460737653,21.96422722347528,63713800,0.0,22.114427947998042,21.635162239074702,22.092084755845303,22.002234694902985,60.921254001236704,0.08985006094231807,0.10002795966570073,21.581623661012856,22.027156066894534,22.472688472776213
2010-04-09,22.728334426879883,22.78077267558598,22.39872074079642,22.436177653325856,54752500,0.0,22.15787706375122,21.64726951599121,22.189969320619852,22.056019860234606,66.322848139039,0.1339494603852458,0.10681225980960975,21.496515104598863,22.20394859313965,22.911382081680436
2010-04-12,22.713356018066406,22.840706687420862,22.630952223532525,22.660917759303167,37068800,0.0,22.197206115722654,21.66668270111084,22.270490350996244,22.104711427481405,65.85616508300379,0.16577892351483925,0.11860559255065566,21.61334040218172,22.361264801025392,23.109189199869064
2010-04-13,22.810733795166016,22.848189271618335,22.571013887832688,22.585996649947553,41374600,0.0,22.2406548500061,21.7026579284668,22.35360472702236,22.157009380643228,67.45928080113684,0.19659534637913367,0.13420354331635126,21.851997732957194,22.530566787719728,23.20913584248226
2010-04-14,23.087919235229492,23.222761303670943,22.9680599363561,23.06544650971295,68941200,0.0,22.294966506958005,21.740746955871582,22.46657618982346,22.225965666168136,71.55354585484267,0.24061052365532376,0.15548493938414576,22.268331222056396,22.750808715820316,23.233286209584236
2010-04-15,23.12536239624023,23.185292010010212,23.005501739865583,23.08790549461231,52745400,0.0,22.341412162780756,21.778839187622072,22.56792791388758,22.292587646173477,72.06485841244519,0.27534026771410325,0.17945600505013726,22.495472805607356,22.89314117431641,23.29080954302546
2010-04-16,22.97554397583008,23.207771114549526,22.923105727941984,23.0654391356633,88703100,0.0,22.381115722656244,21.811399917602543,22.63063807726335,22.343177003925817,66.88448463318699,0.287461073337532,0.20105701870761622,22.588257560117587,22.94258308410645,23.29690860809531
2010-04-19,23.252721786499023,23.410036546248904,23.04296734466395,23.050458727818977,64970300,0.0,22.435427284240724,21.861285285949712,22.726343263299608,22.41055069152383,71.03321979749522,0.315792571775777,0.22400412932124839,22.717282923382847,23.050456237792968,23.38362955220309
2010-04-20,23.4924373626709,23.552366991500772,23.32013842955434,23.38755944059233,52199500,0.0,22.501349925994873,21.913280639648445,22.844203893972114,22.490690444942132,74.05997353079745,0.3535134490299825,0.24990599326299523,22.79190333030904,23.186796951293946,23.581690572278852
2010-04-21,23.469959259033203,23.59730987742987,23.395046878417254,23.469959259033203,55343100,0.0,22.55566091537476,21.96930034637452,22.94047395013536,22.563228875615543,73.28667007654877,0.37724507451981637,0.27537380951435947,22.81918452214755,23.263204956054686,23.70722538996182
2010-04-22,23.51490592956543,23.619783833130757,23.147836839173795,23.252714742739123,84847600,0.0,22.620834255218508,22.02189399719239,23.02884810081691,22.633723472204423,73.874105467277,0.39512462861248565,0.29932397333398475,22.8815942163129,23.341113662719724,23.800633109126547
2010-04-23,23.19278335571289,23.657238961976528,22.960556266998463,23.312644019292847,126766600,0.0,22.656417369842536,22.068343658447272,23.054068909262444,22.675135315427273,63.155219600020764,0.3789335938351712,0.31524589743422204,23.08442787514652,23.38456153869629,23.684695202246058
2010-04-26,23.30515480041504,23.43250542774979,23.11787455014834,23.22275103307052,63649300,0.0,22.710728836059577,22.115101928710942,23.092697507901306,22.721803425426366,65.0598123708896,0.3708940824749405,0.3263755344423658,23.11495158378702,23.395048141479492,23.675144699171966
2010-04-27,23.11038398742676,23.410032112702353,23.03547159889912,23.1852963759544,68730900,0.0,22.757923507690435,22.16079826354981,23.095418504751375,22.75058717075973,59.33465803216395,0.344831333991646,0.33006669435222186,22.971059927567207,23.318637466430665,23.666215005294124
2010-04-28,23.15532684326172,23.22274783838963,22.93808252583213,23.16281822370201,64557900,0.0,22.800623130798343,22.19915298461915,23.104635172214504,22.780567887241357,60.204871451801914,0.32406728497314674,0.32886681247640687,22.932008173843204,23.25571098327637,23.579413792709534
2010-04-29,23.22275161743164,23.544873884609608,22.97554173801238,23.17031337465103,52665200,0.0,22.864672756195073,22.23526062011719,23.12280693301714,22.813322237625822,61.53475427572544,0.30948469539131906,0.3249903890593893,23.050252980394692,23.197280120849612,23.344307261304532
2010-04-30,22.878162384033203,23.28268709346267,22.86317961694888,23.27519570992051,63214800,0.0,22.91636228561402,22.258783187866214,23.085169310096536,22.818125211433777,51.97503494485857,0.26704409866275824,0.3134011309800631,22.81243106273277,23.13435592651367,23.45628079029457
2010-05-03,23.117874145507812,23.267697485797807,22.908119754499943,22.97554075772266,43989500,0.0,22.975917243957525,22.29009647369385,23.09020082323673,22.840328836180003,56.98171755030658,0.24987198705672853,0.3006953021953962,22.83666873866352,23.09689979553223,23.357130852400942
2010-05-04,22.571020126342773,22.88565107354307,22.28635471165452,22.863178352994268,82085600,0.0,23.006257057189945,22.311071968078615,23.01032686986843,22.820380042858726,45.36314215503217,0.18994682700970245,0.27854560715825744,22.454326049811467,22.98902702331543,23.523727996819392
2010-05-05,22.36126708984375,22.541055998215295,22.241407817596055,22.301337453719903,66833800,0.0,23.024984931945806,22.3338452911377,22.910471519095402,22.786371675968727,41.839248813147805,0.12409984312667532,0.24765645435194103,22.104800807108578,22.830215072631837,23.555629338155097
2010-05-06,21.709522247314453,22.38373073764177,20.907963153238168,22.166486430560976,128613000,0.0,22.989776039123537,22.339089088439945,22.725710092667565,22.706605051623967,33.20732578881572,0.019105041043598447,0.2019461716902725,21.445848023340908,22.5275691986084,23.609290373875893
2010-05-07,21.132707595825195,21.687058520992935,20.46599020935581,21.672075754618625,173718100,0.0,22.909994697570802,22.333246002197267,22.480632785461047,22.590020054898133,27.750523443745045,-0.10938726943708588,0.13967948346480083,20.63461246741683,22.1784782409668,23.72234401451677
2010-05-10,21.6795654296875,22.084090088075104,21.50726648762867,21.732003679030782,86653300,0.0,22.85830516815186,22.337291488647463,22.357391653803578,22.522578971549198,38.13065129002226,-0.16518731774561957,0.07870612322271675,20.734864741833533,21.89081649780274,23.046768253771944
2010-05-11,21.63461685180664,22.211440444726392,21.402389709672953,21.484793488328663,63789400,0.0,22.799499320983887,22.335193939208988,22.246195530419435,22.456803999716417,37.65182255821941,-0.2106084692969823,0.020843204718776945,20.829570439721344,21.70353584289551,22.577501246069673
2010-05-12,22.054121017456055,22.15899749251266,21.664577783196066,21.709524639815353,47146800,0.0,22.747809410095215,22.349876632690435,22.216645605348145,22.426975630660095,44.63918768543765,-0.21033002531195066,-0.02539144128736858,20.982373837510696,21.64210662841797,22.301839419325244
2010-05-13,21.904306411743164,22.27137567344877,21.859359534286583,21.91928918050718,45188800,0.0,22.68675661087036,22.36156303405762,22.168593421716608,22.388259392221805,42.794673685844465,-0.2196659705051971,-0.06424634713093429,20.97973397956175,21.68106346130371,22.382392943045673
2010-05-14,21.672075271606445,21.881828280831066,21.454829450526415,21.87433832664608,63334000,0.0,22.621583175659183,22.366057891845706,22.092206014007353,22.335208716620667,40.03322348371082,-0.24300270261331391,-0.09999761822741021,21.424154627952035,21.788936996459963,22.15371936496789
2010-05-17,21.6795654296875,21.89680980965757,21.31249625544935,21.814407458761742,46053300,0.0,22.542925357818604,22.371301803588874,22.028722847188913,22.28664254721821,40.16732729240909,-0.25791970002929787,-0.13158203458778775,21.42415462795203,21.78893699645996,22.153719364967888
2010-05-18,21.52153778076172,21.822538018092736,21.371036944455035,21.724713479191035,52690600,0.0,22.444380378723146,22.372785911560065,21.95069437543088,22.229968120073284,38.22507546652983,-0.27927374464240273,-0.16112037659871076,21.344187986893406,21.766321182250977,22.188454377608547
2010-05-19,21.250640869140625,21.58926709724158,20.91201607632229,21.461341792768177,61746700,0.0,22.333414459228518,22.366305007934578,21.84299383600161,22.157425360744938,35.09249319291706,-0.3144315247433269,-0.191782606227634,21.1237768309545,21.60562515258789,22.08747347422128
2010-05-20,20.40031623840332,20.949641992008225,20.347641362753908,20.806666304329305,87991100,0.0,22.177684974670413,22.340270652771004,21.621043436371103,22.027269129460375,27.47987187611439,-0.40622569308927226,-0.23467122359996165,20.235556525037765,21.30482711791992,22.374097710802076
2010-05-21,20.19713020324707,20.40030585039264,19.896130041891777,20.0391042214843,117596300,0.0,22.027902317047122,22.307026214599617,21.40197986204433,21.891703283074204,26.026966484832464,-0.48972342102987554,-0.28568166308594445,19.668060083017775,21.009838104248047,22.35161612547832
2010-05-24,19.76820945739746,20.212185338365025,19.760684272178075,20.204660153145635,73711700,0.0,21.851055049896242,22.26385490417481,21.150630569021732,21.734407444135186,23.23429407920039,-0.583776875113454,-0.34530070549144637,19.156914356011754,20.62756690979004,22.098219463568327
2010-05-25,19.617713928222656,19.813364490983844,19.098487489944233,19.301663239959623,98373600,0.0,21.676421546936037,22.21737400054932,20.91479723966803,21.57761533184537,22.32898544815691,-0.6628180921773392,-0.40880418282862496,18.958963248787793,20.246802139282227,21.53464102977666
2010-05-26,18.82005500793457,20.024057203712353,18.48142889699384,19.73810594663304,176684100,0.0,21.45965795516968,22.153741378784183,20.592529204016728,21.373351604148272,18.266431028570697,-0.7808224001315445,-0.4832078262892089,18.533943485156584,19.76068496704102,20.987426448925454
2010-05-27,19.565027236938477,19.835928073355507,19.361851609625703,19.361851609625703,136433600,0.0,21.27677173614502,22.10111293792725,20.43445197831238,21.23940165102162,30.909587850787133,-0.8049496727092382,-0.5475561955732148,18.596377496792364,19.593627166748046,20.59087683670373
2010-05-28,19.41453742980957,19.65533910681348,19.309187682877184,19.444638177666057,67496900,0.0,21.103590488433834,22.045774230957033,20.277542047773487,21.10422652352443,29.90329185023308,-0.8266844757509446,-0.6033818516087608,18.702347539852347,19.43710861206055,20.17186968426875
2010-06-01,19.482261657714844,19.798312317256013,19.20383693102535,19.211362117595687,76152400,0.0,20.92180986404419,21.992089653015135,20.155191218533695,20.984080977908906,30.992104050869724,-0.8288897593752118,-0.648483433162051,18.73499143436144,19.379919052124023,20.024846669886607
2010-06-02,19.911176681518555,19.926227046674367,19.361851270867852,19.61017655481145,65718800,0.0,20.78881769180298,21.946833496093753,20.117650520531367,20.904606585583696,37.60259566787322,-0.7869560650523297,-0.6761779595401068,18.6484243969075,19.438611602783205,20.228798808658908
2010-06-03,20.212177276611328,20.26485211685502,19.87355125321365,19.97890093370104,67837000,0.0,20.68136320114136,21.903402252197264,20.132193098389823,20.853315525659816,41.81497051124711,-0.721122427269993,-0.6851668530860842,19.044290540862796,19.717036056518555,20.389781572174314
2010-06-04,19.40700340270996,19.99395332231273,19.279078162617736,19.640278333955116,89832200,0.0,20.566237258911134,21.847313537597653,20.020625452900614,20.746181294330196,35.00693806965123,-0.725555841429582,-0.6932446507547837,18.963901118719797,19.685431289672852,20.406961460625908
2010-06-07,19.0307559967041,19.43710589749836,18.99313007561436,19.429580713280412,80456200,0.0,20.461139678955078,21.778306236267085,19.868337844254995,20.6191127537653,32.35592332889572,-0.7507749095103051,-0.704750702505888,18.68869434791365,19.608675003051758,20.528655658189866
2010-06-08,18.895309448242188,19.008184364226032,18.5491580792383,19.00065917845612,87355000,0.0,20.32192687988281,21.711833915710443,19.718641167945332,20.491423620022847,31.4330880744038,-0.7727824520775144,-0.7183570524202133,18.364176799008074,19.491284561157226,20.618392323306377
2010-06-09,18.65450859069824,19.20383421510045,18.624407848673933,18.978082955765277,87794000,0.0,20.17292146682739,21.641594276428215,19.55492846375347,20.355355840072875,29.80551043937802,-0.800427376319405,-0.7347711172000517,18.02405061755702,19.239950942993165,20.45585126842931
2010-06-10,18.81253242492676,18.925407332419855,18.64698265628904,18.91035696201216,78930900,0.0,20.010842037200923,21.57181823730468,19.440713688549362,20.241072624136127,32.28349418722084,-0.8003589355867646,-0.7478886808773944,18.390746112434016,18.96002197265625,19.529297832878484
2010-06-11,19.309185028076172,19.354334708370654,18.639459268458538,18.842634982707413,68057700,0.0,19.881085968017576,21.519166755676263,19.420478510015027,20.17204391331687,39.51097313698815,-0.7515654033018428,-0.7486240253622841,18.44620759352577,18.940458297729496,19.43470900193322
2010-06-14,19.18878173828125,19.534931621879483,19.166206184240497,19.45968264564141,50972400,0.0,19.756921291351315,21.466054954528804,19.384832852825216,20.099209678129046,38.43983824344666,-0.7143768253038303,-0.7417745853505934,18.43095330171844,18.972063446044924,19.51317359037141
2010-06-15,20.00148582458496,20.05416068943713,19.36938457579409,19.3769097615276,81641500,0.0,19.67301731109619,21.427549171447748,19.479702540788253,20.09197087416282,48.57400249167384,-0.6122683333745655,-0.7158733349553879,18.143587232171058,19.19329872131348,20.2430102104559
2010-06-16,19.805830001831055,20.001480472704102,19.738104783633386,19.918704887066493,48698000,0.0,19.587231922149655,21.38438129425048,19.5298759963333,20.070775253990096,46.58568519229555,-0.5408992576567968,-0.6808785194956697,18.463518329134136,19.423563003540043,20.38360767794595
2010-06-17,19.843460083007812,20.06920990083439,19.59513470928564,19.98643429783289,47995500,0.0,19.516872882843018,21.341516304016107,19.57811970197553,20.053937093176593,47.03474063558433,-0.4758173912010619,-0.6398662938367482,18.914151861770375,19.629748535156253,20.34534520854213
2010-06-18,19.896135330200195,19.963860563916462,19.692959629051387,19.843460467372513,52075600,0.0,19.49166383743286,21.291165008544912,19.627045183240863,20.04224807369686,47.697597943676975,-0.4152028904559977,-0.5949336131605981,19.105751481561335,19.747138595581056,20.388525709600778
